gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astrocytes	CA1	CA2_3	Cajal	Choroid	Dentate_Gyrus	Fibroblast	Inhibitory_Neurons	MFOL	MOL	Macrophage	Microglia	NFOL	OPC	Pericyte	Unidentified_Neurons	VLMC	Vascular	subiculum
IL6	P05231	False	IL6_HUMAN		CPI-SS0DC2A6D35	0.0	0.0015775518	0.0006171095	0.0	0.0	0.0002171975	0.0	0.0014384541	0.0	0.0011950923	0.0	0.0490296499	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0B537DD3F	0.0	0.0009810681	0.0015127688	0.0	0.0	0.0	0.0	0.001352521	0.0010632486	0.0	0.0	0.0	0.0	0.0	0.0	0.002307357	0.0	0.0	0.0005434587
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0AC66088D	0.0	0.0009810681	0.0015127688	0.0	0.0	0.0	0.0	0.001352521	0.0010632486	0.0	0.0	0.0	0.0	0.0	0.0	0.002307357	0.0	0.0	0.0005434587
CRH	P06850	False	CRF_HUMAN		CPI-SS0A05319F5	0.0028950031	0.0025015331	0.0027989357	0.0	0.0	0.0018402145	0.0	0.0193894397	0.0040517975	0.0080922808	0.0	0.0017916247	0.0	0.0034612709	0.0	0.0020929232	0.0	0.0	0.003041818
UCN	P55089	False	UCN1_HUMAN		CPI-SS0E654708F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005172165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PROS1	P07225	False	PROS_HUMAN		CPI-SS0C85BC9AF	0.0654459984	0.0307588928	0.0155455073	0.0177390704	0.0203652167	0.0478610773	0.1283513153	0.0252651482	0.0197337825	0.0215883454	0.34874718	0.5924145704	0.0307917115	0.0655683148	0.0150001932	0.0122537718	0.1828874878	0.2620581882	0.0697475884
PROS1	P07225	False	PROS_HUMAN		CPI-SS09C4988F8	0.0654459984	0.0307588928	0.0155455073	0.0177390704	0.0203652167	0.0478610773	0.1283513153	0.0252651482	0.0197337825	0.0215883454	0.34874718	0.5924145704	0.0307917115	0.0655683148	0.0150001932	0.0122537718	0.1828874878	0.2620581882	0.0697475884
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0B01CF3AB	0.018310195	0.0074546018	0.0080095215	0.0521908592	0.0292721084	0.0079107721	0.0308249901	0.0173139964	0.0159389453	0.0033613076	1.113638357	1.256864465	0.0232724615	0.0083517994	0.0681990227	0.0178091956	0.0	0.0346504412	0.0148692117
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS05BE83BC6	0.018310195	0.0074546018	0.0080095215	0.0521908592	0.0292721084	0.0079107721	0.0308249901	0.0173139964	0.0159389453	0.0033613076	1.113638357	1.256864465	0.0232724615	0.0083517994	0.0681990227	0.0178091956	0.0	0.0346504412	0.0148692117
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0DFA98A14	0.018310195	0.0074546018	0.0080095215	0.0521908592	0.0292721084	0.0079107721	0.0308249901	0.0173139964	0.0159389453	0.0033613076	1.113638357	1.256864465	0.0232724615	0.0083517994	0.0681990227	0.0178091956	0.0	0.0346504412	0.0148692117
GRP	P07492	False	GRP_HUMAN		CPI-SS07AF9303D	0.0567843908	0.0623297444	0.0235506056	0.0309260634	0.0641391133	0.0633384384	0.059552532	0.0290966422	0.0613335915	0.0361637799	0.0	0.0562408639	0.0	0.0357691187	0.0	0.0350018073	0.0456784878	0.0145789235	0.0558824889
CD55	P08174	False	DAF_HUMAN		CPI-SS061A7E099	0.0034796875	0.0223540757	0.0090338283	0.0	0.1454725419	0.0058952714	0.0044119246	0.0080122172	0.0014783608	0.008331556	0.03959207	0.0045347939	0.0	0.0018171318	0.0	0.0019199635	0.3172053415	0.0	0.0037199732
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0CBC7840D	0.0028967236	0.0061330874	0.0045479876	0.0	0.0	0.0016526239	0.0190400887	0.0094941163	0.0021771389	0.0015941538	0.79562893	0.6155763021	0.0	0.0042518404	0.0	0.0	0.0	0.0051444221	0.0089332748
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0822AEF5F	0.0028967236	0.0061330874	0.0045479876	0.0	0.0	0.0016526239	0.0190400887	0.0094941163	0.0021771389	0.0015941538	0.79562893	0.6155763021	0.0	0.0042518404	0.0	0.0	0.0	0.0051444221	0.0089332748
MET	P08581	False	MET_HUMAN		CPI-SS07F60834D	0.0051684406	0.0164611361	0.0006238932	0.0	0.0	0.0012080347	0.0	0.024233597	0.0026439826	0.0011243287	0.0201855171	0.0	0.0	0.0	0.0	0.0120455998	0.07446899	0.0	0.0213109504
CD48	P09326	False	CD48_HUMAN		CPI-SS056FF4363	0.0013526097	0.0	0.0	0.0205643572	0.0	0.0006155111	0.0141273642	0.0013668638	0.0020926724	0.0	0.3476964518	0.0788781535	0.0	0.0	0.0	0.0013943049	0.0	0.0	0.0008616766
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS0D954EA1C	0.2851692302	0.0075504142	0.0519658315	0.0	0.0095849212	0.003629509	0.4320752108	0.006863803	0.0015290972	0.0057545639	0.0	0.005796251	0.0	0.0	1.9404626705	0.0	0.2199082439	0.2123325882	0.0094349569
ALOX5	P09917	False	LOX5_HUMAN		CPI-SS080611C5B	0.0	0.0039619069	0.0045750986	0.0	0.0069000788	0.0019366149	0.0	0.0132272478	0.0041382562	0.0030260599	0.14018703	0.1022349795	0.0563970769	0.0	0.0	0.0049217367	0.0	0.0	0.0033825901
CSF3	P09919	False	CSF3_HUMAN		CPI-SS08376F0E6	0.0	0.0	0.0	0.0	0.0	0.0009271853	0.0	0.0011961984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPS	P0C0P6	False	NPS_HUMAN		CPI-SS0270A2CA9	0.0	0.0	0.0	0.0	0.0	0.0008349798	0.0	0.0004833869	0.0004748136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIT	P10721	False	KIT_HUMAN		CPI-SS02D7A1DDE	0.0137166717	0.207527623	0.3020723196	0.298768573	0.0517197421	0.0133267826	0.3796917744	0.1469272681	0.0742845829	0.0310997388	0.0145314427	0.0216053894	0.0989410285	0.0527690949	0.0	0.0258246373	0.1048497374	0.0409613527	0.1734472391
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0EDAE16B6	0.0053490393	0.0105852436	0.0060408512	0.0	0.0	0.028974584	0.0144259911	0.0014717634	0.0019976755	0.0	0.0425309334	0.0022832923	0.0	0.0031404598	0.0	0.00464179	0.0	0.0	0.0123185237
CD28	P10747	False	CD28_HUMAN		CPI-SS07327E587	0.0	0.0	0.0015504664	0.0	0.0	0.0015372176	0.0	0.0	0.0	0.0	0.0	0.0042309685	0.0	0.0	0.0	0.0016918658	0.0	0.0	0.0005214707
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0320FFAFC	0.0073027071	0.0252721463	0.0166659913	0.010410169	0.0	0.0178960146	0.0	0.0223417943	0.0030409434	0.0030093383	0.0	0.0020209677	0.0	0.0081176515	0.0	0.004606396	0.0	0.0	0.0096420576
CD28	P10747	False	CD28_HUMAN		CPI-SS077D7365D	0.0	0.0	0.0015504664	0.0	0.0	0.0015372176	0.0	0.0	0.0	0.0	0.0	0.0042309685	0.0	0.0	0.0	0.0016918658	0.0	0.0	0.0005214707
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0B0E09B1C	0.0073027071	0.0252721463	0.0166659913	0.010410169	0.0	0.0178960146	0.0	0.0223417943	0.0030409434	0.0030093383	0.0	0.0020209677	0.0	0.0081176515	0.0	0.004606396	0.0	0.0	0.0096420576
SELP	P16109	False	LYAM3_HUMAN		CPI-SS015E1E2C6	0.0032306382	0.0014760554	0.003710573	0.0	0.0	0.0020868883	0.0	0.0021519564	0.0016408059	0.0030552342	0.0	0.0036972313	0.0	0.0	0.0	0.0	0.0	0.0	0.0020357736
SELP	P16109	False	LYAM3_HUMAN		CPI-SS02B7540B0	0.0032306382	0.0014760554	0.003710573	0.0	0.0	0.0020868883	0.0	0.0021519564	0.0016408059	0.0030552342	0.0	0.0036972313	0.0	0.0	0.0	0.0	0.0	0.0	0.0020357736
SELE	P16581	False	LYAM2_HUMAN		CPI-SS086A1C18B	0.0	0.0005200177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS04F90EE0D	0.0	0.0005200177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS08E6EA18C	0.0058541691	0.0031846912	0.0177530398	0.0	0.057339064	0.0024023998	0.0198055419	0.0004475526	0.0070335683	0.0	0.02261602	0.0022569158	0.0	0.0	0.0169089659	0.0	0.0	0.0454162353	0.0010275219
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS0A1864A37	0.0058541691	0.0031846912	0.0177530398	0.0	0.057339064	0.0024023998	0.0198055419	0.0004475526	0.0070335683	0.0	0.02261602	0.0022569158	0.0	0.0	0.0169089659	0.0	0.0	0.0454162353	0.0010275219
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS0EB4002A2	0.0100157776	0.3163576147	0.1453743333	0.0	0.2608525941	0.0185696762	0.1431067143	0.0126229296	0.0088494973	0.0143627658	0.0	0.0021096727	0.0	0.0185892334	0.0279897614	0.0341411365	0.6175960732	0.0	0.0476771504
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS06B94F144	0.030376202	0.0673523812	0.0799635545	0.077472993	0.0850327488	0.053199737	0.0840725714	0.0672086108	0.0079402706	0.0063247437	0.01920462	0.0016465515	0.0	0.0295208097	0.0235232841	0.0540975155	0.0955181951	0.0160354853	0.0515480449
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS05F0AFA81	0.0100157776	0.3163576147	0.1453743333	0.0	0.2608525941	0.0185696762	0.1431067143	0.0126229296	0.0088494973	0.0143627658	0.0	0.0021096727	0.0	0.0185892334	0.0279897614	0.0341411365	0.6175960732	0.0	0.0476771504
SPN	P16150	False	LEUK_HUMAN		CPI-SS02A170A99	0.0	0.0	0.0021538374	0.0	0.0	0.0002454685	0.0	0.0	0.0	0.0	0.0	0.0019054862	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS03CC15FF3	0.0045145082	0.0057666979	0.0070123614	0.0162446197	0.1728081527	0.007267119	0.5769262744	0.0082584103	0.0073686218	0.0107065308	0.02676339	0.0152437152	0.0343690577	1.5159854747	0.0	0.007133357	0.0386119024	0.0119674706	0.0098280353
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS03A3EE72E	0.0	0.001745311	0.0004202124	0.0	0.0	0.0006685361	0.0	0.0017512643	0.001013234	0.0	0.0	0.0017818165	0.0	0.0	0.0	0.0039370268	0.0	0.0216509188	0.0012492368
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS0F972435E	0.0	0.001745311	0.0004202124	0.0	0.0	0.0006685361	0.0	0.0017512643	0.001013234	0.0	0.0	0.0017818165	0.0	0.0	0.0	0.0039370268	0.0	0.0216509188	0.0012492368
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0273C9AED	0.0015740861	0.0035728898	0.0018700598	0.0	0.0103679606	0.0025092132	0.0286800788	0.0015377371	0.0044159118	0.0079037973	0.0	0.0051226389	0.0	0.0026688726	0.0	0.0	0.042268561	0.4486642015	0.0010017959
PECAM1	P16284	False	PECA1_HUMAN		CPI-SS0E0DEA7D5	0.0145362532	0.0081219884	0.0095531478	0.0152045216	0.0	0.0091204599	0.0180758852	0.005510552	0.0063167094	0.0021288017	0.0	0.0649689448	0.0631556826	0.0023512843	0.0	0.0073676115	0.0	1.1133565922	0.0124514468
PECAM1	P16284	False	PECA1_HUMAN		CPI-SS081AD39D7	0.0145362532	0.0081219884	0.0095531478	0.0152045216	0.0	0.0091204599	0.0180758852	0.005510552	0.0063167094	0.0021288017	0.0	0.0649689448	0.0631556826	0.0023512843	0.0	0.0073676115	0.0	1.1133565922	0.0124514468
TRH	P20396	False	TRH_HUMAN		CPI-SS00F69C501	0.0	0.0004082233	0.0	0.0	0.0	0.0003147544	0.0099547742	0.0009668287	0.0008819655	0.0	0.0	0.0019233932	0.0	0.0	0.0	0.0	0.0	0.0	0.0006775988
EDN2	P20800	False	EDN2_HUMAN		CPI-SS056AA08CF	0.0	0.0007362187	0.002271795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006743182
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS01946BE5C	0.0	0.0012709759	0.0	0.0	0.0	0.0020850966	0.0125292463	0.0018082181	0.0005571076	0.0	0.40510128	0.1631852935	0.0	0.0	0.0	0.0014842219	0.0	0.02970125	0.0030171206
TNFSF4	P23510	False	TNFL4_HUMAN		CPI-SS04456F441	0.0014169749	0.0028871325	0.005322145	0.0	0.0	0.0006871327	0.0	0.0009332043	0.0012557229	0.0	0.0	0.0	0.0139265327	0.0	0.0	0.0035960111	0.0	0.0	0.00199656
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0C7915758	0.0	0.0007493102	0.0008728966	0.0	0.0	0.0003470521	0.0	0.0016313117	0.000404626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006229726
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0C321CE6D	0.0017228457	0.0069774152	0.0073802571	0.0	0.0	0.0063231054	0.0110397389	0.0048617984	0.0034064703	0.0017289132	0.0	0.0039679158	0.0	0.0074886984	0.0	0.0197873845	0.0	0.0	0.0045621186
GUCY2C	P25092	False	GUC2C_HUMAN		CPI-SS09A3A441F	0.0	0.0035009999	0.006589979	0.0	0.0	0.0021822105	0.0	0.0012799446	0.0011384005	0.0	0.0	0.0	0.0	0.0	0.0	0.0075168522	0.1851310341	0.0	0.0020496445
GUCY2C	P25092	False	GUC2C_HUMAN		CPI-SS0231B999D	0.0	0.0035009999	0.006589979	0.0	0.0	0.0021822105	0.0	0.0012799446	0.0011384005	0.0	0.0	0.0	0.0	0.0	0.0	0.0075168522	0.1851310341	0.0	0.0020496445
MST1	P26927	False	HGFL_HUMAN		CPI-SS03EACE0E0	0.0	0.0010080597	0.0019501044	0.0	0.0091687635	0.0014305826	0.0	0.0003874002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003287351
ACVR2A	P27037	False	AVR2A_HUMAN		CPI-SS0D53B88CC	0.1500918168	0.3356132918	0.3525023555	0.313378993	0.2391042389	0.5006255736	0.1397862956	0.2684892106	0.0930055025	0.084999776	0.120297777	0.2361220936	0.1612643077	0.244703117	0.2748419545	0.5457831238	0.2096803415	0.1349348088	0.5579013367
ACVR2A	P27037	False	AVR2A_HUMAN		CPI-SS099C401F7	0.1500918168	0.3356132918	0.3525023555	0.313378993	0.2391042389	0.5006255736	0.1397862956	0.2684892106	0.0930055025	0.084999776	0.120297777	0.2361220936	0.1612643077	0.244703117	0.2748419545	0.5457831238	0.2096803415	0.1349348088	0.5579013367
TNFRSF8	P28908	False	TNR8_HUMAN		CPI-SS0412C803A	0.0	0.0028242328	0.0197158758	0.0	0.0	0.0030547749	0.0	0.0007793019	0.0	0.0	0.0	0.0023447616	0.0	0.0	0.0	0.0108274063	0.0	0.0	0.0015478191
CD6	P30203	False	CD6_HUMAN		CPI-SS08991B378	0.0	0.0011202924	0.0	0.0	0.0	0.000682331	0.0	0.0002849384	0.0	0.0	0.0	0.0022058183	0.0	0.0	0.0	0.0032415209	0.0	0.0	0.0043323099
AXL	P30530	False	UFO_HUMAN		CPI-SS0D0252D87	0.1145390896	0.0012915768	0.0060064016	0.0	0.0905856304	0.0013131709	0.1239067217	0.0010341046	0.0005742885	0.0	0.1195308621	0.0109501462	0.0	0.0365341217	0.1426655484	0.0	0.0	0.0581733911	0.0018223776
IL15	P40933	False	IL15_HUMAN		CPI-SS077B160B9	0.0576099045	0.0006465534	0.002395004	0.0	0.1324814113	0.0006193937	0.0735580591	0.0	0.0	0.0	0.48159468	0.1859866546	0.0	0.0423355359	0.0319755568	0.0027372917	0.2979224146	0.1487659118	0.0010404832
AXL	P30530	False	UFO_HUMAN		CPI-SS03A4F7DC8	0.1145390896	0.0012915768	0.0060064016	0.0	0.0905856304	0.0013131709	0.1239067217	0.0010341046	0.0005742885	0.0	0.1195308621	0.0109501462	0.0	0.0365341217	0.1426655484	0.0	0.0	0.0581733911	0.0018223776
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS085195142	0.0130764808	0.1779685952	0.051595864	0.0	0.0374626798	0.0178153446	0.0336242167	0.0338981162	0.1431128007	0.1627576467	0.02635721	0.0332942258	0.1725148654	0.0403888859	0.0	0.1118987793	0.0748090244	0.0	0.1731674362
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS0415CC75D	2.0977982674	0.0294569996	0.0334742342	0.0	0.1737860064	0.0071456195	0.3929939976	0.0374244748	0.0143701796	0.0072905874	1.5301672988	2.4591009047	0.0714803346	0.3868548518	0.364634601	0.0438896325	0.0343960707	0.3134750227	0.0253838585
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS00C069DCB	0.0038147165	0.005614712	0.006632538	0.0	0.011785202	0.012028067	0.0057368621	0.0093685405	0.0050730729	0.0	0.0	0.0080833249	0.0	0.0278319414	0.0	0.0044212777	0.0	0.0	0.0121840007
SSTR4	P31391	False	SSR4_HUMAN		CPI-SS024E1CF41	0.0013083062	0.0172900301	0.0076796264	0.0	0.0	0.0008141054	0.0	0.001580014	0.0013658182	0.0	0.0	0.0	0.0	0.0	0.0	0.0023243666	0.0	0.0	0.0020863578
CALCR	P30988	False	CALCR_HUMAN		CPI-SS0B27088B4	0.0	0.0	0.0021224399	0.0	0.0	0.0013489455	0.0	0.0003261644	0.0	0.0	0.0	0.0	0.0	0.0026733411	0.0	0.0	0.0	0.0	0.0006493481
NTSR1	P30989	False	NTR1_HUMAN		CPI-SS083319328	0.0013689327	0.0121043266	0.0021018623	0.0141320915	0.0	0.0015330877	0.0	0.0134689786	0.000913649	0.0038662492	0.0	0.0	0.0	0.0030065858	0.0	0.0032428695	0.0	0.0	0.0320382538
RYK	P34925	False	RYK_HUMAN		CPI-SS0A91954A0	0.2679554957	0.3327885072	0.3316767953	0.0915513521	0.1788765764	0.3172229154	0.2006523793	0.2801939508	0.1218660771	0.1269805102	0.11656065	0.1189342872	0.0675719269	0.20586593	0.1677651818	0.2318370766	0.1890341073	0.2590076971	0.2909631801
APLNR	P35414	False	APJ_HUMAN		CPI-SS0D8148841	0.0	0.0006525787	0.0	0.0	0.0	0.0002608322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNA7	P36544	False	ACHA7_HUMAN		CPI-SS08833E2DA	0.0269884847	0.5169938648	0.6249063957	0.017568669	0.046177834	0.4566480176	0.0125676207	0.3899923119	0.0197670418	0.0257513754	0.034399647	0.0112002486	0.0566590769	0.0693480878	0.0654454773	0.1165553775	0.0143111561	0.03355125	0.192547747
FLT3	P36888	False	FLT3_HUMAN		CPI-SS076FEB261	0.0076557917	0.0599356652	0.1682670349	0.0250702254	0.0191371773	0.1750361465	0.0	0.2184422122	0.0033663356	0.0017339495	0.02627344	0.0086332069	0.0	0.0153627597	0.033607	0.0788425171	0.0	0.0216509118	0.121545531
LTBR	P36941	False	TNR3_HUMAN		CPI-SS06CBC985C	0.0170663258	0.0006911716	0.0019220805	0.0	0.0294838325	0.0005001892	0.0407092611	0.0020357086	0.0031508358	0.0013335781	0.0462905	0.0224196947	0.0	0.0280269473	0.0269438636	0.0053363253	0.0	0.0405962015	0.0015918325
THPO	P40225	False	TPO_HUMAN		CPI-SS0DC2DD9D7	0.0050904056	0.0814779924	0.0438411737	0.0053522042	0.0	0.039866925	0.0055014975	0.0165835103	0.0060784756	0.0035475158	0.02626154	0.0057519426	0.0	0.0095264451	0.0	0.0619646401	0.0	0.0160354853	0.0305084007
LEP	P41159	False	LEP_HUMAN		CPI-SS066FE05CA	0.0	0.0	0.0004702964	0.0	0.0	0.0003348049	0.0	0.0044263111	0.0	0.0	0.0	0.0	0.0	0.0027284861	0.0	0.0	0.0	0.0	0.0002451349
GPR1	P46091	False	GPR1_HUMAN		CPI-SS04CD88411	0.0018038262	0.0157581581	0.0277667158	0.0	0.0	0.0014019861	0.0	0.0138607365	0.0019325267	0.0020092815	0.01510959	0.0	0.0	0.0022392138	0.0	0.0094763359	0.0	0.0	0.0184440246
CMKLR1	Q99788	False	CML1_HUMAN		CPI-SS07D56EB05	0.0033814558	0.0080355301	0.0103419262	0.0317582394	0.0	0.0041028673	0.0314221133	0.0014446309	0.0005269749	0.0	0.28672986	0.1964515389	0.0308709808	0.0	0.0235232841	0.0086381459	0.0	0.0	0.0042142078
XCR1	P46094	False	XCR1_HUMAN		CPI-SS0B6643F31	0.0	0.0	0.0	0.0	0.0	0.0005910261	0.0	0.0	0.0	0.0019816033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPBWR1	P48145	False	NPBW1_HUMAN		CPI-SS0BDA7A63E	0.0	0.0015925717	0.00049814	0.0	0.0069046207	0.0003967219	0.0	0.0014967415	0.0005343911	0.0	0.0	0.0017591086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPBWR1	P48145	False	NPBW1_HUMAN		CPI-SS0D5E1C3D2	0.0	0.0015925717	0.00049814	0.0	0.0069046207	0.0003967219	0.0	0.0014967415	0.0005343911	0.0	0.0	0.0017591086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMU	P48645	False	NMU_HUMAN		CPI-SS07B3139A0	0.0	0.0018199473	0.000988295	0.0	0.0	0.0003590471	0.0	0.0011222793	0.0003493019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016473361
NMS	Q5H8A3	False	NMS_HUMAN		CPI-SS0C849D294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007483883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028273321	0.0	0.0	0.0002898543
NMU	P48645	False	NMU_HUMAN		CPI-SS018BD4882	0.0	0.0018199473	0.000988295	0.0	0.0	0.0003590471	0.0	0.0011222793	0.0003493019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016473361
NMS	Q5H8A3	False	NMS_HUMAN		CPI-SS0148BDF1C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007483883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028273321	0.0	0.0	0.0002898543
CX3CR1	P49238	False	CX3C1_HUMAN		CPI-SS032E9A219	0.0284527455	0.0740505176	0.080617006	0.0	0.6736209458	0.0534544116	0.0115731133	0.0835030495	0.0425330545	0.0367859834	0.568057237	1.6292587113	0.0676243462	0.0323682577	0.055500375	0.0540233236	0.0766646341	0.0	0.0724074999
CCR4	P51679	False	CCR4_HUMAN		CPI-SS0EF1A7415	0.0	0.0010771884	0.0033882932	0.0	0.0	0.0013906331	0.0	0.0011855255	0.0	0.0019816033	0.0	0.0	0.0	0.0022392138	0.0	0.0	0.0	0.0	0.0003065258
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0974EB232	0.0083059256	0.0288506707	0.0577598972	0.0165205634	0.0	0.0232010394	0.0	0.0238422985	0.010514814	0.0039853297	0.009024477	0.0135257057	0.0773535	0.0079421449	0.0	0.0270038795	0.0	0.02970125	0.0301427589
INHBC	P55103	False	INHBC_HUMAN		CPI-SS04BE14432	0.0	0.0010116074	0.0020213176	0.0	0.0	0.0012018797	0.0	0.0021736787	0.0010345621	0.0017311467	0.0	0.0	0.0313634423	0.0	0.0	0.0018094081	0.0	0.0	0.0012061498
INHBE	P58166	False	INHBE_HUMAN		CPI-SS09CCC0451	0.0	0.0003117405	0.0	0.0	0.0	0.0	0.0	0.0007827053	0.0004903414	0.0	0.0	0.0	0.0	0.0	0.0	0.0010988321	0.0	0.0	0.0006288307
QRFP	P83859	False	OX26_HUMAN		CPI-SS0BC884A75	0.0	0.0002765459	0.0006357094	0.0	0.0	0.0007521692	0.0	0.0005259093	0.0010966843	0.0014653431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002930488
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS0B6F0C894	0.0064551065	0.00901835	0.0108870402	0.0	0.2993223527	0.068302042	0.0124876783	0.0338130282	0.0018982959	0.0	0.01920462	0.0017757616	0.0	0.0023524824	0.0	0.0995790092	0.1010431707	0.0243349412	0.1012134835
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS06D13FCD3	0.0018806108	0.0012143195	0.0	0.0	0.0051056355	0.0	0.0217977882	0.0734103082	0.0	0.0	0.0	0.0016258269	0.0	0.0	0.0	0.0476321887	0.0	0.0	0.029323273
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0B337B316	0.0351421977	0.1642014485	0.1837801009	0.0339964464	0.0684565022	0.2090649759	0.0162421421	0.1347561848	0.0097357061	0.0161813316	0.024789692	0.0091596128	0.0	0.0195706823	0.0144779207	0.1250879221	0.0	1.0336150045	0.1712686131
TEK	Q02763	False	TIE2_HUMAN		CPI-SS00BBA318F	0.0351421977	0.1642014485	0.1837801009	0.0339964464	0.0684565022	0.2090649759	0.0162421421	0.1347561848	0.0097357061	0.0161813316	0.024789692	0.0091596128	0.0	0.0195706823	0.0144779207	0.1250879221	0.0	1.0336150045	0.1712686131
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS09D5B5F9C	0.5246950235	0.4006867275	0.4018028434	0.3998220423	0.4636198872	0.2124552833	0.5981063532	0.3606951904	0.0317524419	0.0307607248	0.2349361	0.6541030834	0.0671882115	0.7111805999	0.3214494545	0.2752059365	0.7551960732	0.1647057794	0.2990950866
CRHR2	Q13324	False	CRFR2_HUMAN		CPI-SS083E7D88C	0.0	0.0059788748	0.0012922617	0.0	0.5507403112	0.016163976	0.0	0.0082027073	0.0009058067	0.0	0.0	0.0	0.0	0.0	0.0151504014	0.002359902	0.0	0.0	0.0161082308
SEMA5A	Q13591	False	SEM5A_HUMAN		CPI-SS0D00AAD2F	0.0441537118	0.0522023251	0.3144927026	0.1450316338	0.0522260458	1.4629621469	0.5369364803	0.3761644882	0.0453335451	0.0825298998	0.07072685	0.0549313454	1.0834113269	0.8088202826	0.3414065795	0.0744367497	0.2810865707	0.1295499221	0.2170753538
IL16	Q14005	False	IL16_HUMAN		CPI-SS0893BD6B6	0.0178695723	0.040608655	0.5208278266	0.0175356029	0.0277431337	0.2765585045	0.0207080023	0.0162540921	0.0071572508	0.0083225612	0.5005885371	0.0989365841	0.0340775955	0.0	0.0	0.0151814112	0.1201678963	0.0618386733	0.0163259576
GPR19	Q15760	False	GPR19_HUMAN		CPI-SS07DFEBFA8	0.1770070462	0.0956205016	0.0936966792	0.0342687042	0.0785094236	0.0849795461	0.0296489754	0.079761593	0.0519059442	0.0478937807	0.04766272	0.0177263328	0.1292735327	0.0791156606	0.0303843523	0.0571521885	0.0	0.0434153088	0.0959471447
CXCL17	Q6UXB2	False	VCC1_HUMAN		CPI-SS08C995EB4	0.0379768058	0.0718686473	0.0957306928	0.0453678732	0.0259094187	0.078541349	0.0075366995	0.0732473338	0.046953107	0.0767516964	0.02261602	0.0335082683	0.0698173077	0.0618522574	0.0284471364	0.1105434202	0.0447808049	0.0	0.0807290775
