gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astrocytes	CA1	CA2_3	Cajal	Choroid	Dentate_Gyrus	Fibroblast	Inhibitory_Neurons	MFOL	MOL	Macrophage	Microglia	NFOL	OPC	Pericyte	Unidentified_Neurons	VLMC	Vascular	subiculum
CD55	P08174	False	DAF_HUMAN		CPI-SS061A7E099	0.0021337217	0.0232495229	0.010254	0.0	0.0687858284	0.0066449565	0.0276899346	0.0088747004	0.0009366795	0.0	0.0741838687	0.0	0.0	0.0037796623	0.0	0.0223465076	0.0985365521	0.0	0.0064432499
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0CBC7840D	0.0019412512	0.0119469089	0.014129762	0.0289541137	0.0	0.0039373379	0.0344060146	0.0115631484	0.0063099979	0.0099640938	0.9839913535	0.9052796115	0.0139915495	0.0017438321	0.0	0.0383059488	0.0	0.0443142057	0.0165701263
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0822AEF5F	0.0019412512	0.0119469089	0.014129762	0.0289541137	0.0	0.0039373379	0.0344060146	0.0115631484	0.0063099979	0.0099640938	0.9839913535	0.9052796115	0.0139915495	0.0017438321	0.0	0.0383059488	0.0	0.0443142057	0.0165701263
MET	P08581	False	MET_HUMAN		CPI-SS07F60834D	0.0087482891	0.0174390227	0.0035934063	0.0	0.0	0.0012929801	0.0	0.0248287853	0.0003469216	0.0019016789	0.0393570783	0.0018241666	0.0	0.0	0.0	0.0	0.1929551327	0.0256545893	0.0294075561
CD48	P09326	False	CD48_HUMAN		CPI-SS056FF4363	0.0017783931	0.0017761193	0.0020245089	0.0	0.01222907	0.0018613924	0.0	0.0049735156	0.0038317697	0.0017093859	0.1541704448	0.1964905518	0.0	0.0055255323	0.0168795333	0.015526557	0.0	0.0	0.0028636509
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS0D954EA1C	0.2732667255	0.0094166396	0.0385410003	0.0	0.0250947405	0.0056658462	0.4147766068	0.0093894569	0.0009402666	0.0	0.0	0.0014096404	0.0	0.0068172107	1.8562338555	0.0119309605	0.1949429491	0.0699967863	0.0080390839
ALOX5	P09917	False	LOX5_HUMAN		CPI-SS080611C5B	0.0019807886	0.0037307892	0.0046105387	0.0180210672	0.0	0.0032068811	0.0	0.0137459746	0.0049585414	0.0059770523	0.2440862448	0.0810169318	0.0544180392	0.0017618379	0.0	0.0105098475	0.0	0.0	0.0075391078
CSF3	P09919	False	CSF3_HUMAN		CPI-SS08376F0E6	0.0	0.0	0.0008744232	0.0	0.0	0.0002066631	0.0	0.0	0.0004691415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003073499
NPS	P0C0P6	False	NPS_HUMAN		CPI-SS0270A2CA9	0.0	0.0	0.0	0.0	0.0	0.0002276911	0.0	0.0005058987	0.0004872384	0.0	0.0	0.0	0.0	0.002526329	0.0	0.0	0.0	0.0	0.000770083
KIT	P10721	False	KIT_HUMAN		CPI-SS02D7A1DDE	0.0134618835	0.2227209549	0.351345691	0.2262465227	0.0758658188	0.0101907259	0.3579701527	0.1165070518	0.096031726	0.0149606348	0.0732643992	0.0266934397	0.1432050756	0.0832182985	0.0650804703	0.0662184879	0.1164382772	0.0733928878	0.1874368676
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0EDAE16B6	0.0	0.0103065921	0.0063421955	0.0	0.0	0.0308689998	0.0	0.0022910517	0.0042104644	0.0058696875	0.0392318772	0.0034762139	0.0	0.0	0.0521349405	0.0	0.0	0.0	0.0114646554
CD28	P10747	False	CD28_HUMAN		CPI-SS07327E587	0.0019716678	0.0008026265	0.0	0.0	0.0	0.0001976517	0.0	0.0021161143	0.0	0.0	0.040680367	0.001797679	0.0	0.0	0.0	0.0	0.0	0.0	0.0007236892
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0320FFAFC	0.007928911	0.0192875882	0.0123968892	0.0	0.0	0.0187713238	0.0	0.0180432754	0.0024603795	0.0093963984	0.0	0.0027188254	0.0214526628	0.0032840752	0.0	0.0	0.0	0.0	0.0090463874
CD28	P10747	False	CD28_HUMAN		CPI-SS077D7365D	0.0019716678	0.0008026265	0.0	0.0	0.0	0.0001976517	0.0	0.0021161143	0.0	0.0	0.040680367	0.001797679	0.0	0.0	0.0	0.0	0.0	0.0	0.0007236892
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0B0E09B1C	0.007928911	0.0192875882	0.0123968892	0.0	0.0	0.0187713238	0.0	0.0180432754	0.0024603795	0.0093963984	0.0	0.0027188254	0.0214526628	0.0032840752	0.0	0.0	0.0	0.0	0.0090463874
SELP	P16109	False	LYAM3_HUMAN		CPI-SS015E1E2C6	0.004063791	0.0030717952	0.002140079	0.0	0.0	0.0023339999	0.0	0.0	0.0017234102	0.0	0.0	0.000679483	0.0	0.0	0.0	0.0	0.0	0.0289889795	0.0015107102
SELP	P16109	False	LYAM3_HUMAN		CPI-SS02B7540B0	0.004063791	0.0030717952	0.002140079	0.0	0.0	0.0023339999	0.0	0.0	0.0017234102	0.0	0.0	0.000679483	0.0	0.0	0.0	0.0	0.0	0.0289889795	0.0015107102
SELE	P16581	False	LYAM2_HUMAN		CPI-SS086A1C18B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0512254563	0.0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS04F90EE0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0512254563	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS08E6EA18C	0.0023339309	0.006943264	0.0277233248	0.0	0.0670969011	0.0020140978	0.0357038673	0.0012434391	0.0081179132	0.0	0.0	0.0030165083	0.0	0.0016724279	0.0	0.0	0.0	0.0332897953	0.0024548979
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS0A1864A37	0.0023339309	0.006943264	0.0277233248	0.0	0.0670969011	0.0020140978	0.0357038673	0.0012434391	0.0081179132	0.0	0.0	0.0030165083	0.0	0.0016724279	0.0	0.0	0.0	0.0332897953	0.0024548979
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS0EB4002A2	0.0059654861	0.3552640416	0.1306050217	0.0	0.5245934194	0.0118787967	0.1003616217	0.0162054934	0.0087995341	0.0153663059	0.0	0.0053586378	0.0	0.0107521967	0.0	0.0248607237	1.087404035	0.0	0.0735997472
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS06B94F144	0.0406318028	0.0713362522	0.0758777332	0.0546869724	0.0364673128	0.0554550708	0.0655451567	0.0703019797	0.0036772982	0.0075451923	0.0	0.0058329333	0.01879293	0.0323197773	0.0107343639	0.1039670413	0.240333876	0.0	0.0532733613
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS05F0AFA81	0.0059654861	0.3552640416	0.1306050217	0.0	0.5245934194	0.0118787967	0.1003616217	0.0162054934	0.0087995341	0.0153663059	0.0	0.0053586378	0.0	0.0107521967	0.0	0.0248607237	1.087404035	0.0	0.0735997472
SPN	P16150	False	LEUK_HUMAN		CPI-SS02A170A99	0.0	0.0	0.0012767056	0.0	0.0	0.0002101586	0.0	0.0	0.0009077337	0.0	0.0	0.000843174	0.0	0.0	0.0	0.0	0.0	0.0	0.000258458
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS03CC15FF3	0.0095937312	0.0079880495	0.0051272957	0.0168554091	0.1138649462	0.0069422395	0.6931200331	0.007530122	0.0127466026	0.0124115912	0.0295430867	0.0114271898	0.0195087373	1.5210503616	0.0	0.0522974446	0.134289333	0.0	0.0094707122
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS03A3EE72E	0.0	0.0016443746	0.0003915402	0.0	0.0	0.0004333381	0.0	0.0014691052	0.0008651769	0.0020324129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1096363125	0.0018361937
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS0F972435E	0.0	0.0016443746	0.0003915402	0.0	0.0	0.0004333381	0.0	0.0014691052	0.0008651769	0.0020324129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1096363125	0.0018361937
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0273C9AED	0.0	0.0034320433	0.0032815685	0.0	0.0438432453	0.0034772261	0.0217740719	0.0006836907	0.0070731542	0.0137860589	0.0	0.0063576574	0.0	0.0018222169	0.0	0.0	0.0	0.4471065763	0.0008564506
PECAM1	P16284	False	PECA1_HUMAN		CPI-SS0E0DEA7D5	0.0100760559	0.0074620263	0.0081129028	0.0260950919	0.0	0.0075223828	0.0277145845	0.0086127122	0.0058025796	0.0073739904	0.0	0.0375084163	0.0333824861	0.0131343285	0.0	0.0102235795	0.0	1.1034968188	0.0070895221
PECAM1	P16284	False	PECA1_HUMAN		CPI-SS081AD39D7	0.0100760559	0.0074620263	0.0081129028	0.0260950919	0.0	0.0075223828	0.0277145845	0.0086127122	0.0058025796	0.0073739904	0.0	0.0375084163	0.0333824861	0.0131343285	0.0	0.0102235795	0.0	1.1034968188	0.0070895221
TRH	P20396	False	TRH_HUMAN		CPI-SS00F69C501	0.0013792222	0.0010061627	0.000792713	0.0	0.0	0.0004986557	0.0	0.0006294196	0.0018454546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EDN2	P20800	False	EDN2_HUMAN		CPI-SS056AA08CF	0.0	0.0001576296	0.0012631845	0.0	0.0	0.0001871556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS01946BE5C	0.0	0.0013134621	0.0016713024	0.0	0.0	0.0010594826	0.0	0.002665293	0.0012283374	0.0	0.3402991663	0.1215427682	0.0	0.0	0.0	0.0080526979	0.0657018531	0.0	0.0037111846
TNFSF4	P23510	False	TNFL4_HUMAN		CPI-SS04456F441	0.003632537	0.0023451229	0.0040354678	0.0	0.0	0.0014518626	0.0137018333	0.0021402633	0.0008223386	0.0	0.0	0.0	0.0218915197	0.0020341114	0.0	0.0	0.0	0.0	0.0004082485
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0C7915758	0.0030254386	0.0008161203	0.0015613206	0.0	0.0	0.0003896293	0.0	0.0	0.0	0.0016859977	0.0	0.0	0.0	0.0	0.0	0.0048518245	0.0	0.0	0.0007459164
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0C321CE6D	0.003912028	0.0092713203	0.0080432487	0.0	0.0	0.0065700271	0.0127598067	0.0107809262	0.0031954235	0.0036861371	0.0	0.0026939184	0.0	0.0039286479	0.0	0.0085273332	0.0	0.0	0.0091793795
GUCY2C	P25092	False	GUC2C_HUMAN		CPI-SS09A3A441F	0.0	0.0030740872	0.0031722277	0.0	0.0	0.0009899069	0.0	0.0004698323	0.0	0.0	0.0	0.0016156193	0.0	0.0	0.0	0.0	0.0945087458	0.0	0.0019878058
GUCY2C	P25092	False	GUC2C_HUMAN		CPI-SS0231B999D	0.0	0.0030740872	0.0031722277	0.0	0.0	0.0009899069	0.0	0.0004698323	0.0	0.0	0.0	0.0016156193	0.0	0.0	0.0	0.0	0.0945087458	0.0	0.0019878058
MST1	P26927	False	HGFL_HUMAN		CPI-SS03EACE0E0	0.0	0.0009707082	0.0014307721	0.0	0.0	0.0005130652	0.0	0.0005875017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACVR2A	P27037	False	AVR2A_HUMAN		CPI-SS0D53B88CC	0.1207070137	0.3328742687	0.3039784177	0.2369179409	0.1705606865	0.4747689994	0.1543932611	0.2722045773	0.0789452082	0.0902280001	0.2157074467	0.1864834412	0.1331560171	0.2185006068	0.2047406164	0.5026045249	0.2630783134	0.2016540909	0.6042513595
ACVR2A	P27037	False	AVR2A_HUMAN		CPI-SS099C401F7	0.1207070137	0.3328742687	0.3039784177	0.2369179409	0.1705606865	0.4747689994	0.1543932611	0.2722045773	0.0789452082	0.0902280001	0.2157074467	0.1864834412	0.1331560171	0.2185006068	0.2047406164	0.5026045249	0.2630783134	0.2016540909	0.6042513595
TNFRSF8	P28908	False	TNR8_HUMAN		CPI-SS0412C803A	0.0	0.0028935653	0.0192037359	0.0	0.0	0.0027872077	0.0059154797	0.00037478	0.0003395578	0.0	0.0	0.0017296275	0.0	0.0	0.0	0.0	0.0	0.0	0.0004586755
CD6	P30203	False	CD6_HUMAN		CPI-SS08991B378	0.0	0.0007704918	0.0	0.0	0.0	0.0017671658	0.0	0.0	0.0	0.0	0.0	0.0009215833	0.0	0.0	0.0	0.0	0.0	0.0	0.0021741557
AXL	P30530	False	UFO_HUMAN		CPI-SS0D0252D87	0.1465578961	0.003024288	0.0039399676	0.0120557995	0.0152313463	0.00433509	0.0664149206	0.0024623624	0.0038526376	0.0021311477	0.1603789514	0.1583882709	0.0	0.042803546	0.3001472012	0.0087073049	0.1909151427	0.0199963866	0.0036580284
IL15	P40933	False	IL15_HUMAN		CPI-SS077B160B9	0.0558094683	0.0012903908	0.003522349	0.0	0.0587689191	0.0005657605	0.1682288823	0.0020130985	0.0	0.0	0.2234057491	0.2212112456	0.0	0.0385532761	0.0981964352	0.0	0.4944637686	0.1132137072	0.0028401917
AXL	P30530	False	UFO_HUMAN		CPI-SS03A4F7DC8	0.1465578961	0.003024288	0.0039399676	0.0120557995	0.0152313463	0.00433509	0.0664149206	0.0024623624	0.0038526376	0.0021311477	0.1603789514	0.1583882709	0.0	0.042803546	0.3001472012	0.0087073049	0.1909151427	0.0199963866	0.0036580284
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS085195142	0.023392607	0.1741317861	0.0523599697	0.0258702723	0.0	0.0123617916	0.0	0.0318993765	0.1637763252	0.1800623131	0.0706872106	0.0207959895	0.3273518504	0.0395810085	0.0352268858	0.1034196588	0.0	0.0529443758	0.1581071805
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS0415CC75D	1.9821508156	0.04911129	0.0369180124	0.0316653658	0.2571684519	0.0071772578	0.4502764526	0.040097751	0.0132674648	0.0061691719	1.3580133775	2.3978550959	0.1188357898	0.5131491189	0.4937520279	0.0732524328	0.1338776664	0.06837517	0.0336176949
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS00C069DCB	0.0052621895	0.006747849	0.0083228397	0.0	0.0194454273	0.0088443499	0.0	0.0134214829	0.0017012299	0.0056469501	0.0	0.0071188647	0.017943279	0.0258327398	0.0168795333	0.0088700645	0.0	0.0	0.0182170951
SSTR4	P31391	False	SSR4_HUMAN		CPI-SS024E1CF41	0.0	0.0214320233	0.0089556268	0.0	0.0	0.0029006678	0.0	0.000791961	0.0002773606	0.0019788132	0.0	0.0	0.0	0.0009508507	0.0	0.0	0.0	0.0	0.0043606912
CALCR	P30988	False	CALCR_HUMAN		CPI-SS0B27088B4	0.0	0.0012525479	0.0	0.0	0.0	0.0003411259	0.0	0.0016113352	0.0	0.0	0.0	0.0006250337	0.0	0.0	0.0	0.0059337963	0.0	0.0	0.0007569279
CALCR	P30988	False	CALCR_HUMAN		CPI-SS032CFAE42	0.0	0.0012525479	0.0	0.0	0.0	0.0003411259	0.0	0.0016113352	0.0	0.0	0.0	0.0006250337	0.0	0.0	0.0	0.0059337963	0.0	0.0	0.0007569279
NTSR1	P30989	False	NTR1_HUMAN		CPI-SS083319328	0.0	0.0113987501	0.0021926584	0.0131512241	0.0	0.0	0.0	0.0060464401	0.0014168449	0.0	0.0	0.0006781706	0.0	0.0	0.0107343639	0.0057274968	0.0	0.0	0.0250649707
RYK	P34925	False	RYK_HUMAN		CPI-SS0A91954A0	0.2509769716	0.3217679012	0.3700063279	0.1354252493	0.0684092884	0.3225096729	0.238004119	0.285756185	0.1101737851	0.1458914184	0.1081211326	0.1033036381	0.262571179	0.2018441685	0.2191806767	0.3038368891	0.2843209098	0.0914372727	0.2867366719
APLNR	P35414	False	APJ_HUMAN		CPI-SS0D8148841	0.0	0.0007806728	0.0005578745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNA7	P36544	False	ACHA7_HUMAN		CPI-SS08833E2DA	0.0223470491	0.529854009	0.5460124368	0.0243171708	0.0634587954	0.3999538596	0.0337055633	0.4258264412	0.0100689978	0.0128673419	0.0	0.0042982428	0.0	0.0876133841	0.1083984191	0.1020174286	0.0	0.0969136808	0.1859391882
FLT3	P36888	False	FLT3_HUMAN		CPI-SS076FEB261	0.0043336532	0.0767923384	0.1894915954	0.0115527226	0.0	0.1601994083	0.0207328668	0.2407556819	0.0063960913	0.0	0.0	0.0125244984	0.0	0.009448087	0.0	0.066831614	0.0	0.0	0.1071991345
LTBR	P36941	False	TNR3_HUMAN		CPI-SS06CBC985C	0.0225521998	0.0011847335	0.0017149543	0.0	0.01982554	0.0020226538	0.0253875836	0.0013484276	0.0048094589	0.003069197	0.113468851	0.0390783644	0.0395230407	0.0211906877	0.0250736672	0.0079958009	0.0	0.0227450805	0.0034610812
THPO	P40225	False	TPO_HUMAN		CPI-SS0DC2DD9D7	0.0070614161	0.0904786491	0.0364836199	0.0119615981	0.0104596068	0.0601679601	0.0045079018	0.0200396982	0.0063552634	0.0019815358	0.0	0.0030282749	0.0	0.0024927995	0.0	0.0384886057	0.0	0.0	0.0342678018
LEP	P41159	False	LEP_HUMAN		CPI-SS066FE05CA	0.0	0.0004790016	0.0	0.0142840205	0.0	0.0005776355	0.0	0.0038387849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004586755
GPR1	P46091	False	GPR1_HUMAN		CPI-SS04CD88411	0.0018711468	0.016291039	0.0280211787	0.0390870741	0.0	0.0011154034	0.0	0.012054146	0.0008414053	0.0033885036	0.0	0.0	0.0	0.0023419748	0.0287325198	0.0067848069	0.0	0.0354784712	0.0254814104
CMKLR1	Q99788	False	CML1_HUMAN		CPI-SS07D56EB05	0.0021825321	0.0061830367	0.011208941	0.0293597205	0.01222907	0.0040246992	0.0092073437	0.0045118104	0.0027205209	0.0	0.3057951064	0.2430885563	0.0	0.0024309244	0.0383374136	0.0097946118	0.0	0.0	0.0063501509
XCR1	P46094	False	XCR1_HUMAN		CPI-SS0B6643F31	0.0	0.0001134818	0.0005187635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008214541	0.0	0.0	0.0	0.0	0.0	0.0	0.0014877095
NPBWR1	P48145	False	NPBW1_HUMAN		CPI-SS0BDA7A63E	0.0	0.0021375143	0.0014854992	0.0	0.0	0.0002791159	0.004052319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004678504
NPBWR1	P48145	False	NPBW1_HUMAN		CPI-SS0D5E1C3D2	0.0	0.0021375143	0.0014854992	0.0	0.0	0.0002791159	0.004052319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004678504
NMU	P48645	False	NMU_HUMAN		CPI-SS07B3139A0	0.0	0.0011369391	0.0009498417	0.0	0.0	0.0010712995	0.0	0.0015216235	0.0	0.0015885985	0.0	0.0007609703	0.0	0.0	0.0	0.0	0.0	0.0	0.0007524043
NMS	Q5H8A3	False	NMS_HUMAN		CPI-SS0C849D294	0.0	0.0	0.0	0.0	0.0	0.0002589951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMU	P48645	False	NMU_HUMAN		CPI-SS018BD4882	0.0	0.0011369391	0.0009498417	0.0	0.0	0.0010712995	0.0	0.0015216235	0.0	0.0015885985	0.0	0.0007609703	0.0	0.0	0.0	0.0	0.0	0.0	0.0007524043
NMS	Q5H8A3	False	NMS_HUMAN		CPI-SS0148BDF1C	0.0	0.0	0.0	0.0	0.0	0.0002589951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CX3CR1	P49238	False	CX3C1_HUMAN		CPI-SS032E9A219	0.042532327	0.076478582	0.0803641894	0.084365216	0.4320357537	0.0532310114	0.0610433985	0.0952560732	0.0452359567	0.0532817721	0.3717221279	1.2436224172	0.0481658157	0.0562330414	0.0558437616	0.0658895071	0.0	0.0212908797	0.0809663216
CCR4	P51679	False	CCR4_HUMAN		CPI-SS0EF1A7415	0.0	0.0029157633	0.0003418627	0.0	0.0	0.0012260284	0.0	0.0005782289	0.0003447885	0.0	0.0	0.0	0.0	0.0012613787	0.0	0.0	0.0	0.0	0.0009024263
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0974EB232	0.006772456	0.0297522136	0.0718447308	0.035121869	0.0	0.0293764091	0.0	0.0279392608	0.0127010001	0.0066648767	0.0375337256	0.0120189136	0.0	0.011741834	0.0	0.0373873694	0.0	0.0569499454	0.0375305244
INHBC	P55103	False	INHBC_HUMAN		CPI-SS04BE14432	0.0	0.0012572788	0.001031151	0.0	0.0	0.0010251131	0.0	0.0037079802	0.0	0.0	0.0	0.0	0.0	0.006311864	0.0	0.0	0.0	0.0	0.0011603342
INHBE	P58166	False	INHBE_HUMAN		CPI-SS09CCC0451	0.0	0.0	0.0	0.0	0.0	0.0001772415	0.0	0.0009707035	0.0	0.0	0.0	0.0	0.0	0.0021415864	0.0	0.0	0.0	0.0	0.0016771436
QRFP	P83859	False	OX26_HUMAN		CPI-SS0BC884A75	0.0	0.0003114038	0.0005020857	0.0	0.0	0.0007586769	0.0	0.0013121736	0.0008119126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003350945
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS0B6F0C894	0.0099341445	0.0071631555	0.0076088334	0.0330455553	0.1513838246	0.0782170904	0.0	0.0259845121	0.0044888334	0.0042120023	0.0	0.0047635411	0.0	0.0	0.0	0.0641728487	0.0	0.0	0.1172625535
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS06D13FCD3	0.0	0.0001963041	0.0010844313	0.0	0.0	0.0	0.0	0.053864718	0.0	0.0020801	0.0	0.0006947728	0.0	0.00202895	0.0	0.0394210541	0.0	0.0	0.0265665936
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0B337B316	0.0346176168	0.1356526541	0.1707303629	0.0525465629	0.071545188	0.1999547752	0.0077375039	0.1323941902	0.0093260407	0.0056925742	0.0	0.0064281347	0.0159550943	0.0131106619	0.0	0.1248248295	0.0	0.9640285905	0.1499086983
TEK	Q02763	False	TIE2_HUMAN		CPI-SS00BBA318F	0.0346176168	0.1356526541	0.1707303629	0.0525465629	0.071545188	0.1999547752	0.0077375039	0.1323941902	0.0093260407	0.0056925742	0.0	0.0064281347	0.0159550943	0.0131106619	0.0	0.1248248295	0.0	0.9640285905	0.1499086983
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS09D5B5F9C	0.4840285533	0.3880624899	0.4075078324	0.4252787483	0.2850653634	0.1910217606	0.6132806625	0.3755081677	0.0334006526	0.0320083808	0.2343001187	0.507763106	0.1749101279	0.6910273758	0.2309973438	0.2868324645	0.6309306625	0.0867349139	0.3173704625
CRHR2	Q13324	False	CRFR2_HUMAN		CPI-SS083E7D88C	0.0	0.0063142673	0.0024652463	0.0	0.356134393	0.0159870761	0.0	0.008351147	0.0005195522	0.0021628779	0.0	0.0017781004	0.0	0.0019544028	0.0	0.0046686843	0.0	0.0	0.0065412135
SEMA5A	Q13591	False	SEM5A_HUMAN		CPI-SS0D00AAD2F	0.0362310388	0.0620988709	0.4576265526	0.1047744983	0.1544503841	1.5790955246	0.5397486994	0.3594914448	0.0583819761	0.116043087	0.0608179807	0.0539020516	1.2216137705	0.6728793444	0.398815618	0.106424485	0.2144615779	0.1927391996	0.2222957601
IL16	Q14005	False	IL16_HUMAN		CPI-SS0893BD6B6	0.0143995847	0.0420122256	0.5204176312	0.0324227392	0.044701978	0.3165533582	0.021171857	0.0177386037	0.0064031891	0.0035543761	0.4499899149	0.0777350782	0.0	0.0070211769	0.0	0.0150010481	0.0	0.0248189395	0.0168425071
GPR19	Q15760	False	GPR19_HUMAN		CPI-SS07DFEBFA8	0.1599892592	0.1115377027	0.0957226325	0.0686024336	0.0408048814	0.0964652744	0.0417692739	0.0923521708	0.0448511296	0.0494833245	0.0	0.0296389687	0.0632469564	0.1039205011	0.0	0.1007702074	0.0	0.0243039719	0.1093852697
CXCL17	Q6UXB2	False	VCC1_HUMAN		CPI-SS08C995EB4	0.0284809007	0.0675386433	0.073310376	0.0170103335	0.0352789557	0.0732223175	0.0147418428	0.0727783028	0.0415445246	0.0927321905	0.0	0.0506636062	0.0	0.0288887873	0.0220466955	0.0747425362	0.1038131082	0.0072823644	0.0889919168
GFRAL	Q6UXV0	False	GFRAL_HUMAN		CPI-SS0BA87E94E	0.0028807656	0.0040051399	0.0031779099	0.0	0.0	0.0015462027	0.0	0.0071715634	0.0022737697	0.0	0.0	0.0	0.0	0.0026152847	0.0	0.0081595034	0.0	0.0	0.0041612373
PROKR2	Q8NFJ6	False	PKR2_HUMAN		CPI-SS027E57635	0.0020816165	0.0122762448	0.0092696413	0.0114849019	0.024768225	0.0037530282	0.0	0.0046961488	0.0033429151	0.0013806057	0.0	0.0007797095	0.0	0.0	0.0	0.0058372671	0.0	0.0	0.0073122048
ADGRV1	Q8WXG9	False	GPR98_HUMAN		CPI-SS09EF54490	0.0640226611	0.0259615357	0.0309387667	0.1675882142	0.9529046818	0.0272729026	0.0112058386	0.0572602163	0.2358334908	0.1976454179	0.0375337256	0.0046887041	0.1067507507	0.2406313779	0.0	0.0394969719	0.8521762188	0.0238304382	0.0314061026
EDA	Q92838	False	EDA_HUMAN		CPI-SS00797FD15	0.6114120708	0.2712989061	0.2863963273	0.1649412538	0.3271527509	0.2637055533	0.5078931512	0.2803333262	0.0145370147	0.0314134928	0.2965262014	0.0161982537	0.0394637145	0.1105772136	0.2794466761	0.356981501	0.3988201538	0.0227450805	0.2347437792
EDA	Q92838	False	EDA_HUMAN		CPI-SS05A8552D7	0.6114120708	0.2712989061	0.2863963273	0.1649412538	0.3271527509	0.2637055533	0.5078931512	0.2803333262	0.0145370147	0.0314134928	0.2965262014	0.0161982537	0.0394637145	0.1105772136	0.2794466761	0.356981501	0.3988201538	0.0227450805	0.2347437792
ESAM	Q96AP7	False	ESAM_HUMAN		CPI-SS04C672963	0.0028185736	0.0063243368	0.0057261248	0.0	0.0	0.0019983865	0.0	0.0019468829	0.00186787	0.0039388772	0.0	0.0024593396	0.0	0.0025482017	0.1890016189	0.0075791054	0.0	0.6117768143	0.0048268086
GPHA2	Q96T91	False	GPHA2_HUMAN		CPI-SS08C78576B	0.0	0.0002645829	0.0	0.0	0.0	0.0006172176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004635659
TNFSF18	Q9UNG2	False	TNF18_HUMAN		CPI-SS0FF51A757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0289111712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SS0A7B487D4	0.0	0.0067993702	0.0009847243	0.0	0.0	0.0002140842	0.0	0.0017795463	0.00050889	0.0	0.0	0.0008192447	0.0	0.0009001327	0.0	0.0	0.0	0.0	0.0003960747
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0FEC87269	0.0	0.0006288611	0.0021086549	0.0092390031	0.0	0.0010373768	0.0070043389	0.0018853167	0.0101657209	0.0053961266	0.0	0.0036842218	0.0	0.0066113304	0.0	0.0	0.0	0.0	0.0010705418
