gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astrocytes	CA1 Neurons	CA2/CA3 Neuron	Cajal Retzius	Choroid Plexus	Dentate Gyrus	Fibroblast	Inhibitory Interneurons	Microglia	Neurons	OPC	Oligo	Pericytes	Subiculum	VLMC	Vascular Endothelial
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS07BA4A3B7	14.8761644124	5.1077149731	6.2017396263	6.0283386928	10.9995769783	5.0750615745	8.6629268776	6.4560052547	5.0568883686	4.1241181655	6.4126308005	18.0192488686	4.08859193	5.1105688137	5.7279572051	3.2201310427
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS05C077A1E	0.0009941692	0.0064483641	0.0190353655	0.0	0.0	0.0917007082	0.5807647538	0.0429256328	0.0040077638	0.0122432908	0.0222058122	0.025097592	0.0	0.0250110382	0.0601337374	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D99CC068	3.1016393172	0.0067148416	0.0059631376	0.0242515964	0.0989642065	0.0178812054	0.1543508017	0.0227437618	0.0365037953	0.0713405766	0.1249767036	0.0229699346	0.08496177	0.0253940501	0.4145263205	0.2001392991
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07A0F4D73	3.0491233145	0.6600186279	1.0541036064	0.0648449398	1.946965638	0.2089146517	2.8739993621	0.1888686561	0.1311025222	0.8458441542	0.4991720611	0.1060632255	0.59315472	0.3166623372	3.1341174231	0.2024718632
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS01D785DBA	14.8761644124	5.1077149731	6.2017396263	6.0283386928	10.9995769783	5.0750615745	8.6629268776	6.4560052547	5.0568883686	4.1241181655	6.4126308005	18.0192488686	4.08859193	5.1105688137	5.7279572051	3.2201310427
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0883B7EE4	3.1016393172	0.0067148416	0.0059631376	0.0242515964	0.0989642065	0.0178812054	0.1543508017	0.0227437618	0.0365037953	0.0713405766	0.1249767036	0.0229699346	0.08496177	0.0253940501	0.4145263205	0.2001392991
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0BF490275	3.0491233145	0.6600186279	1.0541036064	0.0648449398	1.946965638	0.2089146517	2.8739993621	0.1888686561	0.1311025222	0.8458441542	0.4991720611	0.1060632255	0.59315472	0.3166623372	3.1341174231	0.2024718632
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06A0B20BD	14.8761644124	5.1077149731	6.2017396263	6.0283386928	10.9995769783	5.0750615745	8.6629268776	6.4560052547	5.0568883686	4.1241181655	6.4126308005	18.0192488686	4.08859193	5.1105688137	5.7279572051	3.2201310427
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0E63AB61E	0.072602802	0.0401418516	0.0282111049	0.1140032828	0.0208109615	0.0399902745	0.0293739054	0.0177620739	0.0194274641	0.0891108505	0.1099060195	0.1010667225	0.039745628	0.0268129421	0.0693297015	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0EBFE1854	0.0220525483	0.0148500073	0.0122636407	0.0	0.0075451667	0.0363322037	0.0648196181	0.0065488644	0.0307994278	0.0346986977	0.0134807025	0.1724645051	0.0	0.031291351	0.0818987436	0.1777698376
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS05B4EB419	0.0624487241	0.1343727069	0.1148940983	0.0694835904	0.0702875072	0.1016102979	0.1164689942	0.0774519387	0.1154382598	0.1872562097	0.0783305326	0.0843023013	0.16461747	0.0893894109	0.1429265385	0.1063366068
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0659DBE72	0.0108860538	0.001679913	0.0009528397	0.0	0.0255170906	0.0	0.0304925394	0.0	0.0	0.0	0.0	0.0049279112	0.0	0.0005795226	0.0	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0FC01B947	0.1699297772	1.0875933683	0.6745187901	0.315420512	3.0230012101	0.2634183986	1.5587745277	3.033376849	0.5669193999	1.4704694844	0.0699512229	0.0493065316	0.2053797	1.8381529337	6.1850539872	0.8694716239
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS087E0E3FB	0.0472332181	0.3035222941	0.1250238716	0.5374975514	0.1063245315	0.091942186	0.7198872532	0.2568537631	0.0844129662	0.1989847002	0.0850709972	0.0727076502	0.4124895847	0.2792429482	0.0805511028	0.5452247793
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0816A4ED4	0.0009941692	0.0064483641	0.0190353655	0.0	0.0	0.0917007082	0.5807647538	0.0429256328	0.0040077638	0.0122432908	0.0222058122	0.025097592	0.0	0.0250110382	0.0601337374	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D1AE5C79	3.1016393172	0.0067148416	0.0059631376	0.0242515964	0.0989642065	0.0178812054	0.1543508017	0.0227437618	0.0365037953	0.0713405766	0.1249767036	0.0229699346	0.08496177	0.0253940501	0.4145263205	0.2001392991
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS00D9A0644	14.8761644124	5.1077149731	6.2017396263	6.0283386928	10.9995769783	5.0750615745	8.6629268776	6.4560052547	5.0568883686	4.1241181655	6.4126308005	18.0192488686	4.08859193	5.1105688137	5.7279572051	3.2201310427
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS02E314589	14.8761644124	5.1077149731	6.2017396263	6.0283386928	10.9995769783	5.0750615745	8.6629268776	6.4560052547	5.0568883686	4.1241181655	6.4126308005	18.0192488686	4.08859193	5.1105688137	5.7279572051	3.2201310427
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS02C29C238	3.1016393172	0.0067148416	0.0059631376	0.0242515964	0.0989642065	0.0178812054	0.1543508017	0.0227437618	0.0365037953	0.0713405766	0.1249767036	0.0229699346	0.08496177	0.0253940501	0.4145263205	0.2001392991
CD96	P40200	False	TACT_HUMAN		CPI-SS03F821467	0.0031276876	0.0046848899	0.0076045044	0.0	0.0	0.0050138575	0.0	0.0080453767	0.007238989	0.0	0.0085234562	0.0031556943	0.0	0.0032910403	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0CC898553	14.8761644124	5.1077149731	6.2017396263	6.0283386928	10.9995769783	5.0750615745	8.6629268776	6.4560052547	5.0568883686	4.1241181655	6.4126308005	18.0192488686	4.08859193	5.1105688137	5.7279572051	3.2201310427
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0658257AC	0.0009941692	0.0064483641	0.0190353655	0.0	0.0	0.0917007082	0.5807647538	0.0429256328	0.0040077638	0.0122432908	0.0222058122	0.025097592	0.0	0.0250110382	0.0601337374	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS098F416C1	14.8761644124	5.1077149731	6.2017396263	6.0283386928	10.9995769783	5.0750615745	8.6629268776	6.4560052547	5.0568883686	4.1241181655	6.4126308005	18.0192488686	4.08859193	5.1105688137	5.7279572051	3.2201310427
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0EB136379	0.0036567083	0.0095563707	0.0123706073	0.0	0.0	0.0029551472	0.0	0.0028659279	0.0048548475	0.0032414206	0.0	0.0021087256	0.0	0.0082153539	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0D8972B21	0.0036567083	0.0095563707	0.0123706073	0.0	0.0	0.0029551472	0.0	0.0028659279	0.0048548475	0.0032414206	0.0	0.0021087256	0.0	0.0082153539	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0A69F13A3	0.0735819731	0.1664429149	0.0917421619	0.3234199518	0.0810484384	0.063137726	1.8482038367	0.0137323278	0.1583247644	0.313701263	0.1782134177	0.0543950746	0.155521	0.1078229043	0.0	0.1609605983
BMP2	P12643	False	BMP2_HUMAN		CPI-SS016B7C7D6	0.0146423869	0.0136077945	0.0054529288	0.025733006	0.0060720435	0.002898202	0.2161053265	0.008476134	0.0175960933	0.0080381782	0.0213327036	0.0245553989	0.0	0.0050823752	0.0601055513	0.2424682906
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0C2561156	0.011047411	0.1119160335	0.0153261575	0.0	0.0	0.0083441654	0.0043527201	0.0103069105	0.016958104	0.0335799528	0.0086444609	0.0101150643	0.0	0.0487664548	0.0	0.0825000855
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0B8083B44	0.3397948545	0.0412075738	0.062865597	0.4517289578	0.0130009243	0.1547431272	0.00623093	0.018812804	0.0167678798	0.1262583363	0.1166110502	0.0353417578	0.0	0.0590280411	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS01469637C	0.0771177538	0.0555870026	0.0695383989	0.0809690361	0.049673663	0.0505636392	0.0198667697	0.0731961786	0.0444189361	0.0563806354	0.0300635683	0.0630931061	0.12087233	0.0493431273	0.0	0.0476687607
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0A683CBC1	0.3397948545	0.0412075738	0.062865597	0.4517289578	0.0130009243	0.1547431272	0.00623093	0.018812804	0.0167678798	0.1262583363	0.1166110502	0.0353417578	0.0	0.0590280411	0.0	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	0.0090929993	0.0233450436	0.0021545429	0.0	0.0026222685	0.0199730829	0.0037735598	0.0344090125	0.0165517442	0.0344924401	0.1885778891	0.0144560389	0.0	0.0150765429	0.0274294231	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	0.1245525821	0.0103924372	0.0501566513	0.2874679096	0.0666843116	0.0949735352	0.4985204636	0.0059053521	0.0316131088	0.13494208	0.1361063209	0.0259865417	0.50309477	0.015508528	0.2707221923	0.548185453
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0E1A8414D	0.0257106352	0.0682719471	0.0160242919	0.0	0.0	0.0049999571	0.0	0.0034153503	0.0404637126	0.0297922182	0.0130070163	0.0150187487	0.0	0.0402199447	0.0	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS047232C64	0.0090929993	0.0233450436	0.0021545429	0.0	0.0026222685	0.0199730829	0.0037735598	0.0344090125	0.0165517442	0.0344924401	0.1885778891	0.0144560389	0.0	0.0150765429	0.0274294231	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B99F22A2	0.1245525821	0.0103924372	0.0501566513	0.2874679096	0.0666843116	0.0949735352	0.4985204636	0.0059053521	0.0316131088	0.13494208	0.1361063209	0.0259865417	0.50309477	0.015508528	0.2707221923	0.548185453
DLK1	P80370	False	DLK1_HUMAN		CPI-SS007AA9FDE	0.0257106352	0.0682719471	0.0160242919	0.0	0.0	0.0049999571	0.0	0.0034153503	0.0404637126	0.0297922182	0.0130070163	0.0150187487	0.0	0.0402199447	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0938C6980	0.0	0.0040116645	0.0008511147	0.0	0.0	0.0052227168	0.0	0.0024171669	0.0028555707	0.0	0.0048009043	0.004101962	0.0	0.0104295004	0.0	0.2545692222
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS035E5A708	0.0108679552	0.007963107	0.0056412752	0.0	0.0	0.0077530753	0.0	0.0117170253	0.0072061166	0.0037597249	0.1371183116	0.0026679192	0.0	0.006602186	0.0	0.0
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0BFB29A42	0.1368503221	0.0540107613	0.0662286442	0.0	0.3588940942	0.0618483098	0.173815805	0.0249520899	0.3883146501	0.1054348009	0.0866117153	0.0438980015	0.33054568	0.0765347719	0.1728218718	0.1438890598
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS08FAC0A55	0.1368503221	0.0540107613	0.0662286442	0.0	0.3588940942	0.0618483098	0.173815805	0.0249520899	0.3883146501	0.1054348009	0.0866117153	0.0438980015	0.33054568	0.0765347719	0.1728218718	0.1438890598
PLXNB1	O43157	False	PLXB1_HUMAN		CPI-SS0CCCF7C69	0.8219783228	0.009139029	0.0073201818	0.1220393133	0.1571657464	0.0074366275	0.1285815073	0.0123242424	0.0290646858	0.0600697238	0.2506891389	0.2313362128	0.43071804	0.0301167247	0.2884730641	0.0694479744
CD72	P21854	False	CD72_HUMAN		CPI-SS06AA638A8	0.0064015593	0.0121587389	0.0161481332	0.0365318133	0.0084515725	0.015583104	0.0690290787	0.012763874	0.1041100665	0.0110577138	0.0295836009	0.0166903427	0.0	0.0203838047	0.0	0.0
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0C0A61F92	0.1368503221	0.0540107613	0.0662286442	0.0	0.3588940942	0.0618483098	0.173815805	0.0249520899	0.3883146501	0.1054348009	0.0866117153	0.0438980015	0.33054568	0.0765347719	0.1728218718	0.1438890598
VEGFD	O43915	False	VEGFD_HUMAN		CPI-SS0EBA5A4D8	0.1643375614	0.1057013632	0.0530158588	0.0450976325	0.2025996848	0.0159480899	0.4411530262	0.0277546012	0.0240092065	0.028796802	0.0240102065	0.0119859432	0.03669725	0.0395897579	0.2271494231	0.5044866154
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C03F7CDC	2.0128588545	0.1534689328	0.1132078922	0.8837379277	0.7150949674	0.0751161975	0.3419292157	0.2472333617	0.110777606	0.0574205746	1.4567250961	0.1518887358	0.03468609	0.1798613803	0.1657077692	0.3789378376
LTA	P01374	False	TNFB_HUMAN		CPI-SS03156A825	0.0	0.0017090902	0.0	0.0	0.0	0.0002822579	0.0	0.0011407813	0.0	0.0041011199	0.0	0.0	0.0	0.0007819896	0.0	0.0
LTA	P01374	False	TNFB_HUMAN		CPI-SS0110361CB	0.0	0.0017090902	0.0	0.0	0.0	0.0002822579	0.0	0.0011407813	0.0	0.0041011199	0.0	0.0	0.0	0.0007819896	0.0	0.0
CD160	O95971	False	BY55_HUMAN		CPI-SS0879B8E95	0.0197121366	0.0164206358	0.0197953395	0.0	0.0142813877	0.0094204665	0.0	0.0087481229	0.0098856891	0.0019028927	0.010917018	0.0054538052	0.0	0.007639703	0.0	0.0
MIF	P14174	False	MIF_HUMAN		CPI-SS02ACCF1F7	0.1964948283	0.0852423045	0.0953387177	0.1601278554	0.1644620254	0.1242414612	0.1932536093	0.1447894458	0.3877849228	0.5838338846	0.1436565517	0.3645864774	0.76430332	0.1266165881	0.1480428205	0.5861264701
BTLA	Q7Z6A9	False	BTLA_HUMAN		CPI-SS08330207B	0.005731829	0.03615348	0.0427496281	0.0344430904	0.0	0.0163085938	0.0201478017	0.0344949197	0.1954245204	0.0194310946	0.0	0.0	0.0	0.0435555968	0.0	0.0
CD70	P32970	False	CD70_HUMAN		CPI-SS0C412B7DE	0.0047431579	0.0	0.0	0.0	0.0	0.0019828588	0.0	0.0016578285	0.0	0.0	0.0438657853	0.0023468213	0.0	0.0	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS0A81A3626	0.1838768172	0.0213299671	0.0095891302	0.0	0.0	0.0117771428	0.0298794636	0.0785012812	0.0180076251	0.0356851145	0.2243306348	0.0119367372	0.0	0.0140090863	0.0	0.0
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0B34CBA4B	0.072602802	0.0401418516	0.0282111049	0.1140032828	0.0208109615	0.0399902745	0.0293739054	0.0177620739	0.0194274641	0.0891108505	0.1099060195	0.1010667225	0.039745628	0.0268129421	0.0693297015	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0FF49C823	0.0220525483	0.0148500073	0.0122636407	0.0	0.0075451667	0.0363322037	0.0648196181	0.0065488644	0.0307994278	0.0346986977	0.0134807025	0.1724645051	0.0	0.031291351	0.0818987436	0.1777698376
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS08A54963F	0.072602802	0.0401418516	0.0282111049	0.1140032828	0.0208109615	0.0399902745	0.0293739054	0.0177620739	0.0194274641	0.0891108505	0.1099060195	0.1010667225	0.039745628	0.0268129421	0.0693297015	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS046F6F0C1	0.0220525483	0.0148500073	0.0122636407	0.0	0.0075451667	0.0363322037	0.0648196181	0.0065488644	0.0307994278	0.0346986977	0.0134807025	0.1724645051	0.0	0.031291351	0.0818987436	0.1777698376
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0C875BA24	0.072602802	0.0401418516	0.0282111049	0.1140032828	0.0208109615	0.0399902745	0.0293739054	0.0177620739	0.0194274641	0.0891108505	0.1099060195	0.1010667225	0.039745628	0.0268129421	0.0693297015	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS09CA492BA	0.0220525483	0.0148500073	0.0122636407	0.0	0.0075451667	0.0363322037	0.0648196181	0.0065488644	0.0307994278	0.0346986977	0.0134807025	0.1724645051	0.0	0.031291351	0.0818987436	0.1777698376
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0830C7910	0.072602802	0.0401418516	0.0282111049	0.1140032828	0.0208109615	0.0399902745	0.0293739054	0.0177620739	0.0194274641	0.0891108505	0.1099060195	0.1010667225	0.039745628	0.0268129421	0.0693297015	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS037E6BEDF	0.0220525483	0.0148500073	0.0122636407	0.0	0.0075451667	0.0363322037	0.0648196181	0.0065488644	0.0307994278	0.0346986977	0.0134807025	0.1724645051	0.0	0.031291351	0.0818987436	0.1777698376
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0D81D9F5E	0.072602802	0.0401418516	0.0282111049	0.1140032828	0.0208109615	0.0399902745	0.0293739054	0.0177620739	0.0194274641	0.0891108505	0.1099060195	0.1010667225	0.039745628	0.0268129421	0.0693297015	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0762B455F	0.0220525483	0.0148500073	0.0122636407	0.0	0.0075451667	0.0363322037	0.0648196181	0.0065488644	0.0307994278	0.0346986977	0.0134807025	0.1724645051	0.0	0.031291351	0.0818987436	0.1777698376
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS079EF5D9C	0.0624487241	0.1343727069	0.1148940983	0.0694835904	0.0702875072	0.1016102979	0.1164689942	0.0774519387	0.1154382598	0.1872562097	0.0783305326	0.0843023013	0.16461747	0.0893894109	0.1429265385	0.1063366068
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0008137B6	0.0108860538	0.001679913	0.0009528397	0.0	0.0255170906	0.0	0.0304925394	0.0	0.0	0.0	0.0	0.0049279112	0.0	0.0005795226	0.0	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS09E3F5044	0.1699297772	1.0875933683	0.6745187901	0.315420512	3.0230012101	0.2634183986	1.5587745277	3.033376849	0.5669193999	1.4704694844	0.0699512229	0.0493065316	0.2053797	1.8381529337	6.1850539872	0.8694716239
TNFRSF11B	O00300	False	TR11B_HUMAN		CPI-SS073811AB3	0.0134829931	0.0046301091	0.0	0.0	0.0	0.0014479547	0.005901723	0.0041347186	0.005988495	0.0	0.0422057445	0.0	0.0	0.0028473637	1.2753229487	0.0
CORT	O00230	False	CORT_HUMAN		CPI-SS06CE0CF64	0.0600444655	0.0089867122	0.0048321188	0.0529358193	0.0386267391	0.0137531453	0.0081187755	0.1395702905	0.0716170724	0.0080510138	0.0604673932	0.0701111102	0.1769912	0.0222586682	0.0	0.0
CORT	O00230	False	CORT_HUMAN		CPI-SS008509DBD	0.0600444655	0.0089867122	0.0048321188	0.0529358193	0.0386267391	0.0137531453	0.0081187755	0.1395702905	0.0716170724	0.0080510138	0.0604673932	0.0701111102	0.1769912	0.0222586682	0.0	0.0
CORT	O00230	False	CORT_HUMAN		CPI-SS00E5D7E39	0.0600444655	0.0089867122	0.0048321188	0.0529358193	0.0386267391	0.0137531453	0.0081187755	0.1395702905	0.0716170724	0.0080510138	0.0604673932	0.0701111102	0.1769912	0.0222586682	0.0	0.0
CORT	O00230	False	CORT_HUMAN		CPI-SS08C88D297	0.0600444655	0.0089867122	0.0048321188	0.0529358193	0.0386267391	0.0137531453	0.0081187755	0.1395702905	0.0716170724	0.0080510138	0.0604673932	0.0701111102	0.1769912	0.0222586682	0.0	0.0
ADM	P35318	False	ADML_HUMAN		CPI-SS0522A6CFA	0.0244012966	0.0017613738	0.0016801889	0.0	0.0146273261	0.0016456665	0.1677115394	0.0176521329	0.0070539728	0.0040173113	0.1506801522	0.0069790984	0.0	0.006321406	0.0515916026	0.1197996667
AGRP	O00253	False	AGRP_HUMAN		CPI-SS09CF5B145	0.3734942758	0.6030696441	0.5178138333	0.4510175299	0.6679121529	0.4364955209	0.4263097837	0.5812554209	0.2869579504	0.3932587535	0.3878265345	0.1720112059	0.2634139968	0.576986207	0.6569478775	0.5538702048
POMC	P01189	False	COLI_HUMAN		CPI-SS098F8DB82	0.0139495724	0.0149869558	0.0206443534	0.0	0.0311270471	0.0095416654	0.0155015219	0.0300286917	0.0440288659	0.0	0.0096234807	0.0207911397	0.0	0.0159164661	0.0	0.1482547778
AGRP	O00253	False	AGRP_HUMAN		CPI-SS0CC136A8D	0.3734942758	0.6030696441	0.5178138333	0.4510175299	0.6679121529	0.4364955209	0.4263097837	0.5812554209	0.2869579504	0.3932587535	0.3878265345	0.1720112059	0.2634139968	0.576986207	0.6569478775	0.5538702048
POMC	P01189	False	COLI_HUMAN		CPI-SS0BE6DBE1A	0.0139495724	0.0149869558	0.0206443534	0.0	0.0311270471	0.0095416654	0.0155015219	0.0300286917	0.0440288659	0.0	0.0096234807	0.0207911397	0.0	0.0159164661	0.0	0.1482547778
AGRP	O00253	False	AGRP_HUMAN		CPI-SS034C2FBA9	0.3734942758	0.6030696441	0.5178138333	0.4510175299	0.6679121529	0.4364955209	0.4263097837	0.5812554209	0.2869579504	0.3932587535	0.3878265345	0.1720112059	0.2634139968	0.576986207	0.6569478775	0.5538702048
POMC	P01189	False	COLI_HUMAN		CPI-SS0B1F94CD2	0.0139495724	0.0149869558	0.0206443534	0.0	0.0311270471	0.0095416654	0.0155015219	0.0300286917	0.0440288659	0.0	0.0096234807	0.0207911397	0.0	0.0159164661	0.0	0.1482547778
POMC	P01189	False	COLI_HUMAN		CPI-SS0C0E2C69C	0.0139495724	0.0149869558	0.0206443534	0.0	0.0311270471	0.0095416654	0.0155015219	0.0300286917	0.0440288659	0.0	0.0096234807	0.0207911397	0.0	0.0159164661	0.0	0.1482547778
LEFTY2	O00292	False	LFTY2_HUMAN		CPI-SS033A27302	0.0	0.0033121347	0.0	0.0590019217	0.0	0.0013459995	0.0	0.0013326334	0.0019653047	0.0	0.0130960793	0.0048526105	0.0	0.0072921912	0.0	0.0
LEFTY1	O75610	False	LFTY1_HUMAN		CPI-SS0E9F84F1F	0.029949571	0.067533605	0.0183904908	0.042937253	0.0068712101	0.0114887393	0.0313135434	0.0192764949	0.0705647589	0.0656723792	0.0476945344	0.0561862749	0.0	0.0141638781	0.0	0.0947561538
CXCR6	O00574	False	CXCR6_HUMAN		CPI-SS00F282936	0.0583674152	0.0160486752	0.0201809409	0.0229314699	0.1059541051	0.0377832187	0.0365308367	0.0271096365	0.0918413326	0.0123311628	0.0524322089	0.0339308115	0.0	0.0170783357	0.0243597051	0.129304188
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS04318D03E	0.0	0.001631787	0.0	0.0	0.0	0.0004433038	0.0	0.002380721	0.0	0.0	0.0	0.0033694118	0.0	0.0031013684	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0AFE077D8	0.0	0.001631787	0.0	0.0	0.0	0.0004433038	0.0	0.002380721	0.0	0.0	0.0	0.0033694118	0.0	0.0031013684	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS03165AD8C	0.0	0.001631787	0.0	0.0	0.0	0.0004433038	0.0	0.002380721	0.0	0.0	0.0	0.0033694118	0.0	0.0031013684	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0AE4CF4E7	0.0	0.001631787	0.0	0.0	0.0	0.0004433038	0.0	0.002380721	0.0	0.0	0.0	0.0033694118	0.0	0.0031013684	0.0	0.0
GPR75	O95800	False	GPR75_HUMAN		CPI-SS0DA291AD9	0.0	0.0013375422	0.0010254771	0.0	0.0	0.0	0.0222723586	0.0	0.0	0.0	0.0	0.0033694118	0.0	0.0025795532	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0BE8BE8E9	0.0	0.001631787	0.0	0.0	0.0	0.0004433038	0.0	0.002380721	0.0	0.0	0.0	0.0033694118	0.0	0.0031013684	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS09AFCF898	0.0	0.0012114793	0.003449305	0.0	0.0162766775	0.0002894702	0.0	0.0052563172	0.069534857	0.0	0.0	0.0	0.0	0.0001843275	0.0	0.134598547
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0F8C2FA91	0.0	0.0008858699	0.0	0.0	0.0	0.0	0.0018949965	0.0022808771	0.0440158776	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0E7EDE823	0.0	0.0003073794	0.0	0.0	0.0	0.0	0.0	0.0013066637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0DFAF1FE2	0.0232063393	0.0185697547	0.0075585167	0.1734680904	0.0710275399	0.0061374458	0.0	0.0127458316	1.803643591	0.0270909744	0.029036769	0.0065960597	0.1623377	0.0112278254	0.0	0.0086551966
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0ADA38C78	0.0	0.001631787	0.0	0.0	0.0	0.0004433038	0.0	0.002380721	0.0	0.0	0.0	0.0033694118	0.0	0.0031013684	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS008EB600F	0.0	0.0012114793	0.003449305	0.0	0.0162766775	0.0002894702	0.0	0.0052563172	0.069534857	0.0	0.0	0.0	0.0	0.0001843275	0.0	0.134598547
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08B91FD2A	0.0	0.0008858699	0.0	0.0	0.0	0.0	0.0018949965	0.0022808771	0.0440158776	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0CBA3DA0D	0.0	0.0003073794	0.0	0.0	0.0	0.0	0.0	0.0013066637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B186A32C	0.0232063393	0.0185697547	0.0075585167	0.1734680904	0.0710275399	0.0061374458	0.0	0.0127458316	1.803643591	0.0270909744	0.029036769	0.0065960597	0.1623377	0.0112278254	0.0	0.0086551966
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0638E0E29	0.0	0.0033827582	0.0058416383	0.0	0.0129677464	0.0019485085	0.0	0.0019476333	0.0026232117	0.0	0.0	0.0	0.0	0.0017183355	0.0	0.086035735
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS091B461CB	0.0	0.001631787	0.0	0.0	0.0	0.0004433038	0.0	0.002380721	0.0	0.0	0.0	0.0033694118	0.0	0.0031013684	0.0	0.0
CCR3	P51677	False	CCR3_HUMAN		CPI-SS05B92CCC4	0.0	0.0003073794	0.0	0.0	0.0	0.0	0.0	0.0013066637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS064C772FE	0.0	0.0033827582	0.0058416383	0.0	0.0129677464	0.0019485085	0.0	0.0019476333	0.0026232117	0.0	0.0	0.0	0.0	0.0017183355	0.0	0.086035735
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0D34B5517	0.0	0.001631787	0.0	0.0	0.0	0.0004433038	0.0	0.002380721	0.0	0.0	0.0	0.0033694118	0.0	0.0031013684	0.0	0.0
