gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astrocytes	CA1 Neurons	CA2/CA3 Neuron	Cajal Retzius	Choroid Plexus	Dentate Gyrus	Fibroblast	Inhibitory Interneurons	Microglia	Neurons	OPC	Oligo	Pericytes	Subiculum	VLMC	Vascular Endothelial
FZD9	O00144	False	FZD9_HUMAN		CPI-SS09FF3A1EA	0.1402023944	0.0023841638	0.0052287417	0.0	0.0	0.0024062124	0.0464381892	0.0027888254	0.0090251411	0.0	0.1345097376	0.0167959792	0.0	0.0044801462	0.0	0.1201288095
GPR25	O00155	False	GPR25_HUMAN		CPI-SS0EECD7662	0.0	0.0024556255	0.0	0.0	0.0	0.0005305177	0.0	0.0039866112	0.0063148347	0.0054226634	0.0	0.0	0.0	0.0	0.0	0.0
CCL24	O00175	False	CCL24_HUMAN		CPI-SS0B7BC0E4D	0.0	0.0	0.0	0.0	0.0	0.000560388	0.0	0.0	0.0035572896	0.0	0.0	0.0027431727	0.0	0.0	0.0	0.0
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0CF0E4DE9	0.0085199636	0.0004833648	0.0030452526	0.0	0.0	0.0013795264	0.3360039459	0.0005210058	0.0144493611	0.0	0.0071540996	0.0014977401	0.0	0.004646353	0.0	0.0
CCL24	O00175	False	CCL24_HUMAN		CPI-SS0B0AC1603	0.0	0.0	0.0	0.0	0.0	0.000560388	0.0	0.0	0.0035572896	0.0	0.0	0.0027431727	0.0	0.0	0.0	0.0
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08BFF4F9B	0.0	0.0054829157	0.0044092604	0.0666560119	0.0	0.0069982568	0.1299454162	0.0043699625	0.379415916	0.0	0.0254006193	0.0136126406	0.0	0.0035862112	0.0	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0F6B529A1	0.0318803698	0.0129698156	0.0125572468	0.0	0.0455186889	0.0216418344	0.0	0.0104667597	0.0282069575	0.0132847379	0.00360189	0.0064457984	0.0	0.0274976162	0.0	0.0
CCL11	P51671	False	CCL11_HUMAN		CPI-SS0F33890C0	0.0	0.0001682568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010391652	0.0	0.0	0.0	0.0
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08DA48A5A	0.0	0.0054829157	0.0044092604	0.0666560119	0.0	0.0069982568	0.1299454162	0.0043699625	0.379415916	0.0	0.0254006193	0.0136126406	0.0	0.0035862112	0.0	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0A021DB6E	0.0318803698	0.0129698156	0.0125572468	0.0	0.0455186889	0.0216418344	0.0	0.0104667597	0.0282069575	0.0132847379	0.00360189	0.0064457984	0.0	0.0274976162	0.0	0.0
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0DBFB8BEA	0.0085199636	0.0004833648	0.0030452526	0.0	0.0	0.0013795264	0.3360039459	0.0005210058	0.0144493611	0.0	0.0071540996	0.0014977401	0.0	0.004646353	0.0	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS05B7D3407	0.0318803698	0.0129698156	0.0125572468	0.0	0.0455186889	0.0216418344	0.0	0.0104667597	0.0282069575	0.0132847379	0.00360189	0.0064457984	0.0	0.0274976162	0.0	0.0
CCL8	P80075	False	CCL8_HUMAN		CPI-SS008700E67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047345967	0.0	0.0	0.0033436755	0.0	0.0	0.0	0.0
CCL7	P80098	False	CCL7_HUMAN		CPI-SS07EC65CED	0.0	0.0	0.0	0.0	0.0	0.0	0.0330605838	0.0	0.0	0.0	0.0	0.0015635236	0.0	0.0	0.0	0.0
CCL2	P13500	False	CCL2_HUMAN		CPI-SS08B249DBA	0.0085199636	0.0004833648	0.0030452526	0.0	0.0	0.0013795264	0.3360039459	0.0005210058	0.0144493611	0.0	0.0071540996	0.0014977401	0.0	0.004646353	0.0	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0F3BF2B34	0.0318803698	0.0129698156	0.0125572468	0.0	0.0455186889	0.0216418344	0.0	0.0104667597	0.0282069575	0.0132847379	0.00360189	0.0064457984	0.0	0.0274976162	0.0	0.0
CCL11	P51671	False	CCL11_HUMAN		CPI-SS0CB2E8B21	0.0	0.0001682568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010391652	0.0	0.0	0.0	0.0
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS083B5EBAB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014495174	0.0	0.0	0.0	0.0
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS00AEC3818	0.0	0.0011018717	0.0004806371	0.0	0.0	0.0019886137	0.0	0.0017428646	0.0	0.0	0.0	0.0	0.0	0.002059937	0.0	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0EA05941A	0.0318803698	0.0129698156	0.0125572468	0.0	0.0455186889	0.0216418344	0.0	0.0104667597	0.0282069575	0.0132847379	0.00360189	0.0064457984	0.0	0.0274976162	0.0	0.0
CCL22	O00626	False	CCL22_HUMAN		CPI-SS052B38F1C	0.0	0.0	0.0	0.0	0.0	0.0007311055	0.0	0.0	0.0	0.0	0.0147515124	0.0	0.0	0.0	0.0	0.0
GCG	P01275	False	GLUC_HUMAN		CPI-SS006FB5198	0.0	0.0002863757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047211032	0.0	0.0
CCL22	O00626	False	CCL22_HUMAN		CPI-SS0AEC33FF1	0.0	0.0	0.0	0.0	0.0	0.0007311055	0.0	0.0	0.0	0.0	0.0147515124	0.0	0.0	0.0	0.0	0.0
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0CC738ABC	0.00827494	0.0002165577	0.0016808704	0.0	0.0	0.0012284171	0.0	0.0	0.0039843346	0.0	0.0	0.0016802311	0.0	0.0	0.0	0.0
VIP	P01282	False	VIP_HUMAN		CPI-SS0F9BBC31B	0.2412076944	0.0352907795	0.0271752934	0.2207028426	0.0338340777	0.0721531504	0.2793301607	0.8958886593	0.2535520117	0.1310602266	0.1708647339	0.2395076009	0.6225800283	0.0835739188	0.0	0.1831501832
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS0FDAB7BA8	0.0791634512	0.0010481468	0.0	0.0	0.0	0.0008423277	0.0	0.0008349054	0.0180210189	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GIP	P09681	False	GIP_HUMAN		CPI-SS018B35889	0.0	0.0002461561	0.0	0.0	0.0	0.0005333081	0.0	0.0023836959	0.0	0.0	0.006744762	0.002018697	0.0	0.0	0.0	0.0
NPPB	P16860	False	ANFB_HUMAN		CPI-SS0652F5D15	0.0	0.0004019828	0.0007276115	0.0	0.0	0.0008412279	0.0	0.0036841267	0.0	0.0	0.0	0.0006678405	0.0	0.0	0.0	0.0
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0D377BBBF	0.0267909409	0.0103121705	0.0195532374	0.0644895011	0.0655522779	0.0050478522	0.0733045493	0.0060966345	0.0284710669	0.0812146874	0.0119976236	0.0278955169	0.0	0.0665845147	0.0	0.1938886304
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS09FAC4977	0.00827494	0.0002165577	0.0016808704	0.0	0.0	0.0012284171	0.0	0.0	0.0039843346	0.0	0.0	0.0016802311	0.0	0.0	0.0	0.0
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS080683E15	0.0791634512	0.0010481468	0.0	0.0	0.0	0.0008423277	0.0	0.0008349054	0.0180210189	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0EFE0B07A	0.1049066024	0.0326894326	0.013192981	0.5147625119	0.1676159444	0.1819292777	1.6693941946	0.0245530234	0.0758670946	0.0341350803	0.0550147127	0.1289500246	0.1400952326	0.0286396537	0.2489048333	8.9470783214
GCG	P01275	False	GLUC_HUMAN		CPI-SS056993231	0.0	0.0002863757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047211032	0.0	0.0
CALCA	P01258	False	CALC_HUMAN		CPI-SS015B2F961	0.0	0.0010000011	0.0014008429	0.0	0.0	0.0019631968	0.0	0.019678814	0.0046289413	0.007980877	0.0	0.0038026216	0.1075662093	0.0154535049	0.0	0.0740345833
CALCA	P06881	False	CALCA_HUMAN		CPI-SS0F531DDEB	0.0	0.0010000011	0.0014008429	0.0	0.0	0.0019631968	0.0	0.019678814	0.0046289413	0.007980877	0.0	0.0038026216	0.1075662093	0.0154535049	0.0	0.0740345833
CALCB	P10092	False	CALCB_HUMAN		CPI-SS07CF0C6E7	0.0	0.0009459398	0.0	0.0	0.0	0.001568446	0.0	0.0054150022	0.0	0.0	0.0	0.0025508333	0.0	0.000407723	0.0	0.0
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS0C2437E0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014495174	0.0	0.0	0.0	0.0
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0747FCACD	0.00827494	0.0002165577	0.0016808704	0.0	0.0	0.0012284171	0.0	0.0	0.0039843346	0.0	0.0	0.0016802311	0.0	0.0	0.0	0.0
VIP	P01282	False	VIP_HUMAN		CPI-SS07835EECF	0.2412076944	0.0352907795	0.0271752934	0.2207028426	0.0338340777	0.0721531504	0.2793301607	0.8958886593	0.2535520117	0.1310602266	0.1708647339	0.2395076009	0.6225800283	0.0835739188	0.0	0.1831501832
AVP	P01185	False	NEU2_HUMAN		CPI-SS00399ED03	0.0	0.0003859742	0.0	0.0	0.0	0.0066981194	0.0	0.0012593187	0.0038954829	0.0	0.0	0.0054341946	0.0	0.0025087505	0.0	0.0
VIP	P01282	False	VIP_HUMAN		CPI-SS0C8A09915	0.2412076944	0.0352907795	0.0271752934	0.2207028426	0.0338340777	0.0721531504	0.2793301607	0.8958886593	0.2535520117	0.1310602266	0.1708647339	0.2395076009	0.6225800283	0.0835739188	0.0	0.1831501832
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS062DED513	0.0267909409	0.0103121705	0.0195532374	0.0644895011	0.0655522779	0.0050478522	0.0733045493	0.0060966345	0.0284710669	0.0812146874	0.0119976236	0.0278955169	0.0	0.0665845147	0.0	0.1938886304
GHRH	P01286	False	SLIB_HUMAN		CPI-SS003AFD9BA	0.0	0.001797183	0.0	0.0	0.0	0.0028500638	0.0	0.0009241566	0.0	0.0	0.0016688299	0.0035008996	0.0	0.0005711105	0.0	0.0
SCT	P09683	False	SECR_HUMAN		CPI-SS0EC70F078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014381746	0.0	0.0	0.0	0.0	0.0	0.0004489102	0.0	0.0
VIP	P01282	False	VIP_HUMAN		CPI-SS05B60E59C	0.2412076944	0.0352907795	0.0271752934	0.2207028426	0.0338340777	0.0721531504	0.2793301607	0.8958886593	0.2535520117	0.1310602266	0.1708647339	0.2395076009	0.6225800283	0.0835739188	0.0	0.1831501832
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS02CCE14A7	0.0267909409	0.0103121705	0.0195532374	0.0644895011	0.0655522779	0.0050478522	0.0733045493	0.0060966345	0.0284710669	0.0812146874	0.0119976236	0.0278955169	0.0	0.0665845147	0.0	0.1938886304
NPPB	P16860	False	ANFB_HUMAN		CPI-SS023D39112	0.0	0.0004019828	0.0007276115	0.0	0.0	0.0008412279	0.0	0.0036841267	0.0	0.0	0.0	0.0006678405	0.0	0.0	0.0	0.0
NPPA	P01160	False	ANF_HUMAN		CPI-SS04A7BCE8D	0.0108765809	0.0065461555	0.011389034	0.0	0.0	0.0096852309	0.0	0.0140926454	0.0033626651	0.0	0.0	0.0164560201	0.0	0.0129944091	0.0	0.0
NPPB	P16860	False	ANFB_HUMAN		CPI-SS0779676D0	0.0	0.0004019828	0.0007276115	0.0	0.0	0.0008412279	0.0	0.0036841267	0.0	0.0	0.0	0.0006678405	0.0	0.0	0.0	0.0
NPPA	P01160	False	ANF_HUMAN		CPI-SS0230EE330	0.0108765809	0.0065461555	0.011389034	0.0	0.0	0.0096852309	0.0	0.0140926454	0.0033626651	0.0	0.0	0.0164560201	0.0	0.0129944091	0.0	0.0
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0098B5107	0.0267909409	0.0103121705	0.0195532374	0.0644895011	0.0655522779	0.0050478522	0.0733045493	0.0060966345	0.0284710669	0.0812146874	0.0119976236	0.0278955169	0.0	0.0665845147	0.0	0.1938886304
SCT	P09683	False	SECR_HUMAN		CPI-SS021F26C73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014381746	0.0	0.0	0.0	0.0	0.0	0.0004489102	0.0	0.0
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0133239EA	0.0267909409	0.0103121705	0.0195532374	0.0644895011	0.0655522779	0.0050478522	0.0733045493	0.0060966345	0.0284710669	0.0812146874	0.0119976236	0.0278955169	0.0	0.0665845147	0.0	0.1938886304
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS02928C71A	0.0191041625	0.1484438783	0.179029087	0.1393870065	0.2432701784	0.0593524431	0.0561892454	0.01976994	0.8840510163	0.1409413514	0.0274067972	0.0221855398	0.0658059252	0.0905460578	0.1257197455	1.4573495396
MDK	P21741	False	MK_HUMAN		CPI-SS006C6537E	0.2237093226	0.1172778147	0.0701109851	0.0	0.0823045222	0.0335641188	0.519050573	0.0887383959	0.0946535828	0.1439776592	0.1357430954	0.0428702567	0.0	0.0787199482	0.0	0.1917030952
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0984C2931	0.0	0.0085529255	0.0068116891	0.0	0.0	0.0040342515	0.0	0.003395824	0.0041800393	0.0563399268	0.0	0.0	0.0	0.0091128926	0.0	0.0
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS0339AE950	1.0648191275	0.6324292153	0.5325092	1.1987092857	0.4049037	0.4872020486	0.2728366432	0.4067752334	6.2192583362	0.6317703159	0.380028385	0.3472174611	0.2382483837	0.6963800596	0.0	0.5492465202
BMP7	P18075	False	BMP7_HUMAN		CPI-SS0472C478C	0.0542078571	0.0007034619	0.0	0.0644895011	0.7324427171	0.004402108	2.0861963987	0.0031872684	0.0126240528	0.0972233478	0.3885515955	0.0021014972	0.0	0.0150342083	0.3962593121	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0CB863B46	0.0365636762	0.0221127327	0.0134338164	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0237240273	0.1010525523	0.0130665951	0.0190936924	0.0	0.0460736603	0.271798217	0.2017925222
MDK	P21741	False	MK_HUMAN		CPI-SS083CBFACD	0.2237093226	0.1172778147	0.0701109851	0.0	0.0823045222	0.0335641188	0.519050573	0.0887383959	0.0946535828	0.1439776592	0.1357430954	0.0428702567	0.0	0.0787199482	0.0	0.1917030952
WISP3	O95389	False	WISP3_HUMAN		CPI-SS0D3C90DDA	0.0100942883	0.005379533	0.0056107165	0.0687938333	0.0	0.0148185148	0.0	0.036685749	0.0012571786	0.0206332851	0.0146545571	0.0064093427	0.0914143605	0.00760958	0.0	0.0
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS05A26A1DE	0.0191041625	0.1484438783	0.179029087	0.1393870065	0.2432701784	0.0593524431	0.0561892454	0.01976994	0.8840510163	0.1409413514	0.0274067972	0.0221855398	0.0658059252	0.0905460578	0.1257197455	1.4573495396
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0FEEB187C	0.0191041625	0.1484438783	0.179029087	0.1393870065	0.2432701784	0.0593524431	0.0561892454	0.01976994	0.8840510163	0.1409413514	0.0274067972	0.0221855398	0.0658059252	0.0905460578	0.1257197455	1.4573495396
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0B70EB09E	0.1427367235	0.2368588441	0.1409978314	1.094882	1.7448737333	0.1602136039	0.1649699351	0.2917602802	0.291817537	0.3090314948	0.2053045322	0.5179750994	0.2399401279	0.1854011984	0.0	0.3099717571
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0CB4F2FE4	0.0191041625	0.1484438783	0.179029087	0.1393870065	0.2432701784	0.0593524431	0.0561892454	0.01976994	0.8840510163	0.1409413514	0.0274067972	0.0221855398	0.0658059252	0.0905460578	0.1257197455	1.4573495396
XCL1	P47992	False	XCL1_HUMAN		CPI-SS023ABAE18	0.0033368971	0.0001828363	0.0	0.0	0.0	0.0	0.0	0.0028440136	0.0	0.0	0.0	0.0	0.0	0.0010454927	0.0	0.0
MDK	P21741	False	MK_HUMAN		CPI-SS027E12A36	0.2237093226	0.1172778147	0.0701109851	0.0	0.0823045222	0.0335641188	0.519050573	0.0887383959	0.0946535828	0.1439776592	0.1357430954	0.0428702567	0.0	0.0787199482	0.0	0.1917030952
PTN	P21246	False	PTN_HUMAN		CPI-SS04E690D72	5.9944227149	0.8633959776	0.3986990078	0.7472200595	0.6967958444	0.3885205321	19.8285909351	0.4400209125	1.0587759934	1.349984721	4.3667223361	5.8616524324	15.0895354651	0.8768290302	3.5068727778	6.9906654238
MDK	P21741	False	MK_HUMAN		CPI-SS012AFC842	0.2237093226	0.1172778147	0.0701109851	0.0	0.0823045222	0.0335641188	0.519050573	0.0887383959	0.0946535828	0.1439776592	0.1357430954	0.0428702567	0.0	0.0787199482	0.0	0.1917030952
PTN	P21246	False	PTN_HUMAN		CPI-SS05D7900BF	5.9944227149	0.8633959776	0.3986990078	0.7472200595	0.6967958444	0.3885205321	19.8285909351	0.4400209125	1.0587759934	1.349984721	4.3667223361	5.8616524324	15.0895354651	0.8768290302	3.5068727778	6.9906654238
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS048604E28	0.0	0.0085529255	0.0068116891	0.0	0.0	0.0040342515	0.0	0.003395824	0.0041800393	0.0563399268	0.0	0.0	0.0	0.0091128926	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0193C3064	0.0	0.0067016258	0.0065424115	0.0	0.0	0.002729063	0.0	0.0030047206	0.0	0.0057329423	0.0	0.0	0.0	0.0090540308	0.0	0.1047954393
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0D782F60B	0.0881820268	0.1379803449	0.0998083028	0.4081948155	0.0	0.0429654731	2.3928001243	0.0182943212	0.1402760823	0.2423817722	0.1389018579	0.0505306302	0.1114852093	0.1159049507	0.0	0.078204131
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS080C0EEB8	0.0	0.0085529255	0.0068116891	0.0	0.0	0.0040342515	0.0	0.003395824	0.0041800393	0.0563399268	0.0	0.0	0.0	0.0091128926	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0B2D5BA95	0.0365636762	0.0221127327	0.0134338164	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0237240273	0.1010525523	0.0130665951	0.0190936924	0.0	0.0460736603	0.271798217	0.2017925222
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0DC5ADBF1	0.0	0.0067016258	0.0065424115	0.0	0.0	0.002729063	0.0	0.0030047206	0.0	0.0057329423	0.0	0.0	0.0	0.0090540308	0.0	0.1047954393
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0CA020C34	0.0881820268	0.1379803449	0.0998083028	0.4081948155	0.0	0.0429654731	2.3928001243	0.0182943212	0.1402760823	0.2423817722	0.1389018579	0.0505306302	0.1114852093	0.1159049507	0.0	0.078204131
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0E4DE8215	0.0371870927	0.112734775	0.0237791875	0.026848809	0.0	0.0129606663	0.0	0.0073687103	0.0183177012	0.1028078557	0.015768886	0.0038181501	0.0	0.0325170326	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SS0E7523314	0.0285095327	0.0023002929	0.0131712831	0.0	0.0	0.0043364572	0.0768905405	0.0	0.0051998643	0.0229348806	0.0269117552	0.0937087986	0.0	0.0044803564	0.0	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0D81C6C1D	0.3569711147	0.0392429097	0.0814176293	0.4236720557	0.0	0.1475004659	0.1249913554	0.0177356955	0.040751053	0.0453411921	0.1332940826	0.0245914437	0.0	0.067593724	0.0	0.0094587334
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0261EA048	0.0	0.0085529255	0.0068116891	0.0	0.0	0.0040342515	0.0	0.003395824	0.0041800393	0.0563399268	0.0	0.0	0.0	0.0091128926	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS01C2BA5C8	0.0365636762	0.0221127327	0.0134338164	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0237240273	0.1010525523	0.0130665951	0.0190936924	0.0	0.0460736603	0.271798217	0.2017925222
WNT2	P09544	False	WNT2_HUMAN		CPI-SS02C418D99	0.0371870927	0.112734775	0.0237791875	0.026848809	0.0	0.0129606663	0.0	0.0073687103	0.0183177012	0.1028078557	0.015768886	0.0038181501	0.0	0.0325170326	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-SS0097929A7	0.0542078571	0.0007034619	0.0	0.0644895011	0.7324427171	0.004402108	2.0861963987	0.0031872684	0.0126240528	0.0972233478	0.3885515955	0.0021014972	0.0	0.0150342083	0.3962593121	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E32BEF02	0.0365636762	0.0221127327	0.0134338164	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0237240273	0.1010525523	0.0130665951	0.0190936924	0.0	0.0460736603	0.271798217	0.2017925222
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS05550A895	0.2239861651	0.0239048509	0.0057821079	0.0	0.0	0.0090850534	0.0	0.0787406369	0.0064560368	0.0109814078	0.2519781743	0.0174803109	0.0	0.0122832342	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0D4F593F1	0.0365636762	0.0221127327	0.0134338164	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0237240273	0.1010525523	0.0130665951	0.0190936924	0.0	0.0460736603	0.271798217	0.2017925222
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS01DCC7684	0.0491231497	0.0437828947	0.0364322695	0.0785043774	0.1237370918	0.0486702074	0.0666511147	0.0265180137	0.0181488173	0.0456326931	0.1162753508	0.0926352241	0.0	0.0582934887	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS03E450F99	0.0	0.0145491936	0.0037885363	0.0764108155	0.1800643111	0.036016764	0.0	0.0076502112	0.0168462778	0.0204470744	0.0186042189	0.1449816433	0.0	0.0333319851	0.0	0.2804564048
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0D5DBB634	0.1214712551	0.1568669908	0.148594564	0.0876660655	0.0440218333	0.1027691061	0.0899402162	0.0612302087	0.1168990412	0.086010234	0.0895836809	0.1160756144	0.1922827326	0.111157933	0.2717982222	0.2063216667
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0F81DBF22	0.0	0.0028149502	0.0009407414	0.0	0.0	0.0022136293	0.0	0.0	0.0	0.0	0.0	0.0024296678	0.0	0.0017948794	0.0	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS028688B7B	0.3827252776	1.0186026525	0.6985261374	0.0961461131	3.4298051667	0.3132887326	1.7719683784	2.8339036153	0.452792228	1.297770156	0.06216214	0.066653859	0.1005564302	1.825596811	5.1050975	0.6211746262
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0C56C483F	0.0365636762	0.0221127327	0.0134338164	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0237240273	0.1010525523	0.0130665951	0.0190936924	0.0	0.0460736603	0.271798217	0.2017925222
GDF11	O95390	False	GDF11_HUMAN		CPI-SS0331C5A49	0.2203840321	0.0250812069	0.0285479929	0.0	0.0477281405	0.0320710152	0.0	0.0423823609	0.0087080362	0.0318240741	0.173596248	0.0272606899	0.2964728329	0.0170391591	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E7CBFD03	0.0365636762	0.0221127327	0.0134338164	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0237240273	0.1010525523	0.0130665951	0.0190936924	0.0	0.0460736603	0.271798217	0.2017925222
WNT1	P04628	False	WNT1_HUMAN		CPI-SS00A6240B6	0.0	0.0067016258	0.0065424115	0.0	0.0	0.002729063	0.0	0.0030047206	0.0	0.0057329423	0.0	0.0	0.0	0.0090540308	0.0	0.1047954393
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS002673EFE	0.0365636762	0.0221127327	0.0134338164	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0237240273	0.1010525523	0.0130665951	0.0190936924	0.0	0.0460736603	0.271798217	0.2017925222
WNT1	P04628	False	WNT1_HUMAN		CPI-SS014B0FCD2	0.0	0.0067016258	0.0065424115	0.0	0.0	0.002729063	0.0	0.0030047206	0.0	0.0057329423	0.0	0.0	0.0	0.0090540308	0.0	0.1047954393
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0F26BB901	0.0371870927	0.112734775	0.0237791875	0.026848809	0.0	0.0129606663	0.0	0.0073687103	0.0183177012	0.1028078557	0.015768886	0.0038181501	0.0	0.0325170326	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS073F3FAD5	0.0365636762	0.0221127327	0.0134338164	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0237240273	0.1010525523	0.0130665951	0.0190936924	0.0	0.0460736603	0.271798217	0.2017925222
TNFRSF11B	O00300	False	TR11B_HUMAN		CPI-SS0AD0ED887	0.005731612	0.0017245224	0.0005659271	0.0	0.0	0.0015150094	0.0294091676	0.0008532463	0.0	0.0	0.0616433973	0.0018222501	0.0	0.0004920934	0.4810634444	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS023738D54	3.473313895	0.8886252501	1.1949015276	0.4343633155	1.8243690778	0.306485835	2.9267856757	0.1689375064	0.1492262625	0.9633650848	0.5936553797	0.1204653659	1.3086192326	0.4468066471	2.5021361111	0.7521237976
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0E0BCE16F	3.473313895	0.8886252501	1.1949015276	0.4343633155	1.8243690778	0.306485835	2.9267856757	0.1689375064	0.1492262625	0.9633650848	0.5936553797	0.1204653659	1.3086192326	0.4468066471	2.5021361111	0.7521237976
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS039799099	3.473313895	0.8886252501	1.1949015276	0.4343633155	1.8243690778	0.306485835	2.9267856757	0.1689375064	0.1492262625	0.9633650848	0.5936553797	0.1204653659	1.3086192326	0.4468066471	2.5021361111	0.7521237976
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07833475A	3.473313895	0.8886252501	1.1949015276	0.4343633155	1.8243690778	0.306485835	2.9267856757	0.1689375064	0.1492262625	0.9633650848	0.5936553797	0.1204653659	1.3086192326	0.4468066471	2.5021361111	0.7521237976
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS038E93B77	3.473313895	0.8886252501	1.1949015276	0.4343633155	1.8243690778	0.306485835	2.9267856757	0.1689375064	0.1492262625	0.9633650848	0.5936553797	0.1204653659	1.3086192326	0.4468066471	2.5021361111	0.7521237976
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0907A7598	15.9186777706	4.821474314	5.7516275071	6.9312156726	8.4121322111	5.1126629812	9.3703442	6.1070342067	4.7925544703	4.9383351676	7.0081497967	16.8946944082	4.1659342907	5.0620176902	5.2851799444	4.43042025
