gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astrocytes	CA1	CA2_3	Cajal	Choroid	Dentate_Gyrus	Fibroblast	Inhibitory_Neurons	MFOL	MOL	Macrophage	Microglia	NFOL	OPC	Pericyte	Unidentified_Neurons	VLMC	Vascular	subiculum
CALCA	P01258	False	CALC_HUMAN		CPI-SS015B2F961	0.0	0.0009943154	0.0013117137	0.0	0.0	0.0019631968	0.0	0.019678814	0.0046132826	0.0	0.0	0.0047342159	0.0	0.0	0.1075662093	0.0138544438	0.0	0.0740345833	0.0154535049
CALCA	P06881	False	CALCA_HUMAN		CPI-SS0F531DDEB	0.0	0.0009943154	0.0013117137	0.0	0.0	0.0019631968	0.0	0.019678814	0.0046132826	0.0	0.0	0.0047342159	0.0	0.0	0.1075662093	0.0138544438	0.0	0.0740345833	0.0154535049
CALCB	P10092	False	CALCB_HUMAN		CPI-SS07CF0C6E7	0.0	0.0009405615	0.0	0.0	0.0	0.001568446	0.0	0.0054150022	0.0030946321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000407723
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS0C2437E0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017585324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0747FCACD	0.00827494	0.0002153264	0.0015739242	0.0	0.0	0.0012284171	0.0	0.0	0.0020384308	0.0	0.0	0.0040749491	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VIP	P01282	False	VIP_HUMAN		CPI-SS07835EECF	0.2412076944	0.0380624322	0.0264598297	0.2207028426	0.0338340777	0.0721531504	0.2793301607	0.8958886593	0.2664090506	0.1133191804	0.367085059	0.2509699634	0.0946305946	0.1783318592	0.6225800283	0.1446054208	0.0	0.1831501832	0.0835739188
AVP	P01185	False	NEU2_HUMAN		CPI-SS00399ED03	0.0	0.0003837796	0.0	0.0	0.0	0.0066981194	0.0	0.0012593187	0.004901416	0.0079333345	0.0	0.0039840767	0.0	0.0	0.0	0.0	0.0	0.0	0.0025087505
VIP	P01282	False	VIP_HUMAN		CPI-SS0C8A09915	0.2412076944	0.0380624322	0.0264598297	0.2207028426	0.0338340777	0.0721531504	0.2793301607	0.8958886593	0.2664090506	0.1133191804	0.367085059	0.2509699634	0.0946305946	0.1783318592	0.6225800283	0.1446054208	0.0	0.1831501832	0.0835739188
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS062DED513	0.0267909409	0.010945229	0.0308276395	0.0644895011	0.0655522779	0.0050478522	0.0733045493	0.0060966345	0.0325952637	0.0058501017	0.0	0.0291185759	0.0	0.0131727895	0.0	0.0067313414	0.0	0.1938886304	0.0665845147
GHRH	P01286	False	SLIB_HUMAN		CPI-SS003AFD9BA	0.0	0.0017869647	0.0	0.0	0.0	0.0028500638	0.0	0.0009241566	0.0042472381	0.0	0.0	0.0	0.0	0.0018322916	0.0	0.0	0.0	0.0	0.0005711105
SCT	P09683	False	SECR_HUMAN		CPI-SS0EC70F078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014381746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004489102
VIP	P01282	False	VIP_HUMAN		CPI-SS05B60E59C	0.2412076944	0.0380624322	0.0264598297	0.2207028426	0.0338340777	0.0721531504	0.2793301607	0.8958886593	0.2664090506	0.1133191804	0.367085059	0.2509699634	0.0946305946	0.1783318592	0.6225800283	0.1446054208	0.0	0.1831501832	0.0835739188
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS02CCE14A7	0.0267909409	0.010945229	0.0308276395	0.0644895011	0.0655522779	0.0050478522	0.0733045493	0.0060966345	0.0325952637	0.0058501017	0.0	0.0291185759	0.0	0.0131727895	0.0	0.0067313414	0.0	0.1938886304	0.0665845147
NPPB	P16860	False	ANFB_HUMAN		CPI-SS023D39112	0.0	0.0003996973	0.0006813169	0.0	0.0	0.0008412279	0.0	0.0036841267	0.0	0.0038005244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPPA	P01160	False	ANF_HUMAN		CPI-SS04A7BCE8D	0.0108765809	0.0065089361	0.0106644016	0.0	0.0	0.0096852309	0.0	0.0140926454	0.0184457872	0.0071224869	0.0	0.0034391412	0.0	0.0	0.0	0.0	0.0	0.0	0.0129944091
NPPB	P16860	False	ANFB_HUMAN		CPI-SS0779676D0	0.0	0.0003996973	0.0006813169	0.0	0.0	0.0008412279	0.0	0.0036841267	0.0	0.0038005244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPPA	P01160	False	ANF_HUMAN		CPI-SS0230EE330	0.0108765809	0.0065089361	0.0106644016	0.0	0.0	0.0096852309	0.0	0.0140926454	0.0184457872	0.0071224869	0.0	0.0034391412	0.0	0.0	0.0	0.0	0.0	0.0	0.0129944091
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0098B5107	0.0267909409	0.010945229	0.0308276395	0.0644895011	0.0655522779	0.0050478522	0.0733045493	0.0060966345	0.0325952637	0.0058501017	0.0	0.0291185759	0.0	0.0131727895	0.0	0.0067313414	0.0	0.1938886304	0.0665845147
SCT	P09683	False	SECR_HUMAN		CPI-SS021F26C73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014381746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004489102
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0133239EA	0.0267909409	0.010945229	0.0308276395	0.0644895011	0.0655522779	0.0050478522	0.0733045493	0.0060966345	0.0325952637	0.0058501017	0.0	0.0291185759	0.0	0.0131727895	0.0	0.0067313414	0.0	0.1938886304	0.0665845147
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS02928C71A	0.0191041625	0.1475998717	0.1720178166	0.1393870065	0.2432701784	0.0593524431	0.0561892454	0.01976994	0.015003266	0.0558759093	0.1521444764	0.9006965486	0.0	0.0300912898	0.0658059252	0.2036773652	0.1257197455	1.4573495396	0.0905460578
MDK	P21741	False	MK_HUMAN		CPI-SS006C6537E	0.2237093226	0.1166110088	0.0734174966	0.0	0.0823045222	0.0335641188	0.519050573	0.0887383959	0.0430991304	0.0417966638	0.0	0.096806261	0.0588158837	0.1432781071	0.0	0.1772397978	0.0	0.1917030952	0.0787199482
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0984C2931	0.0	0.0085042961	0.0072728379	0.0	0.0	0.0040342515	0.0	0.003395824	0.0	0.0	0.0	0.0042751047	0.0	0.0	0.0	0.0894310361	0.0	0.0	0.0091128926
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS0339AE950	1.0648191275	0.6325796146	0.5371957583	1.1987092857	0.4049037	0.4872020486	0.2728366432	0.4067752334	0.3643838623	0.2666938807	3.0218306716	6.2919764807	0.058842186	0.4114885366	0.2382483837	0.6432090461	0.0	0.5492465202	0.6963800596
BMP7	P18075	False	BMP7_HUMAN		CPI-SS0472C478C	0.0542078571	0.0006994622	0.0010042498	0.0644895011	0.7324427171	0.004402108	2.0861963987	0.0031872684	0.0018117173	0.0034607872	0.0	0.0129111579	0.0	0.4266101801	0.0	0.1593760356	0.3962593121	0.0	0.0150342083
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0CB863B46	0.0365636762	0.0219870065	0.0132962165	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0202015629	0.0138969305	0.0	0.0242635758	0.0	0.0143464666	0.0	0.1687106491	0.271798217	0.2017925222	0.0460736603
MDK	P21741	False	MK_HUMAN		CPI-SS083CBFACD	0.2237093226	0.1166110088	0.0734174966	0.0	0.0823045222	0.0335641188	0.519050573	0.0887383959	0.0430991304	0.0417966638	0.0	0.096806261	0.0588158837	0.1432781071	0.0	0.1772397978	0.0	0.1917030952	0.0787199482
WISP3	O95389	False	WISP3_HUMAN		CPI-SS0D3C90DDA	0.0100942883	0.0053489466	0.006337198	0.0687938333	0.0	0.0148185148	0.0	0.036685749	0.006993818	0.0036677056	0.0	0.0012857702	0.0	0.0160899692	0.0914143605	0.0256777028	0.0	0.0	0.00760958
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS05A26A1DE	0.0191041625	0.1475998717	0.1720178166	0.1393870065	0.2432701784	0.0593524431	0.0561892454	0.01976994	0.015003266	0.0558759093	0.1521444764	0.9006965486	0.0	0.0300912898	0.0658059252	0.2036773652	0.1257197455	1.4573495396	0.0905460578
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0FEEB187C	0.0191041625	0.1475998717	0.1720178166	0.1393870065	0.2432701784	0.0593524431	0.0561892454	0.01976994	0.015003266	0.0558759093	0.1521444764	0.9006965486	0.0	0.0300912898	0.0658059252	0.2036773652	0.1257197455	1.4573495396	0.0905460578
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0B70EB09E	0.1427367235	0.2380681814	0.1532265736	1.094882	1.7448737333	0.1602136039	0.1649699351	0.2917602802	0.489338336	0.6523034713	0.4244791045	0.2888004545	0.4458677326	0.1817413941	0.2399401279	0.2749042146	0.0	0.3099717571	0.1854011984
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0CB4F2FE4	0.0191041625	0.1475998717	0.1720178166	0.1393870065	0.2432701784	0.0593524431	0.0561892454	0.01976994	0.015003266	0.0558759093	0.1521444764	0.9006965486	0.0	0.0300912898	0.0658059252	0.2036773652	0.1257197455	1.4573495396	0.0905460578
XCL1	P47992	False	XCL1_HUMAN		CPI-SS023ABAE18	0.0033368971	0.0001817968	0.0	0.0	0.0	0.0	0.0	0.0028440136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010454927
MDK	P21741	False	MK_HUMAN		CPI-SS027E12A36	0.2237093226	0.1166110088	0.0734174966	0.0	0.0823045222	0.0335641188	0.519050573	0.0887383959	0.0430991304	0.0417966638	0.0	0.096806261	0.0588158837	0.1432781071	0.0	0.1772397978	0.0	0.1917030952	0.0787199482
PTN	P21246	False	PTN_HUMAN		CPI-SS04E690D72	5.9944227149	0.8584869716	0.4129397815	0.7472200595	0.6967958444	0.3885205321	19.8285909351	0.4400209125	6.0718284217	4.8757659321	1.6559761642	1.0451940479	3.5163226977	4.4500188838	15.0895354651	1.9727980618	3.5068727778	6.9906654238	0.8768290302
MDK	P21741	False	MK_HUMAN		CPI-SS012AFC842	0.2237093226	0.1166110088	0.0734174966	0.0	0.0823045222	0.0335641188	0.519050573	0.0887383959	0.0430991304	0.0417966638	0.0	0.096806261	0.0588158837	0.1432781071	0.0	0.1772397978	0.0	0.1917030952	0.0787199482
PTN	P21246	False	PTN_HUMAN		CPI-SS05D7900BF	5.9944227149	0.8584869716	0.4129397815	0.7472200595	0.6967958444	0.3885205321	19.8285909351	0.4400209125	6.0718284217	4.8757659321	1.6559761642	1.0451940479	3.5163226977	4.4500188838	15.0895354651	1.9727980618	3.5068727778	6.9906654238	0.8768290302
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS048604E28	0.0	0.0085042961	0.0072728379	0.0	0.0	0.0040342515	0.0	0.003395824	0.0	0.0	0.0	0.0042751047	0.0	0.0	0.0	0.0894310361	0.0	0.0	0.0091128926
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0193C3064	0.0	0.0066635224	0.0061261477	0.0	0.0	0.002729063	0.0	0.0030047206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0099521303	0.0	0.1047954393	0.0090540308
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0D782F60B	0.0881820268	0.1371958307	0.1012353901	0.4081948155	0.0	0.0429654731	2.3928001243	0.0182943212	0.0514604197	0.0461692047	0.282715403	0.1370366273	0.0685668256	0.1457911663	0.1114852093	0.3479705618	0.0	0.078204131	0.1159049507
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS080C0EEB8	0.0	0.0085042961	0.0072728379	0.0	0.0	0.0040342515	0.0	0.003395824	0.0	0.0	0.0	0.0042751047	0.0	0.0	0.0	0.0894310361	0.0	0.0	0.0091128926
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0B2D5BA95	0.0365636762	0.0219870065	0.0132962165	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0202015629	0.0138969305	0.0	0.0242635758	0.0	0.0143464666	0.0	0.1687106491	0.271798217	0.2017925222	0.0460736603
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0DC5ADBF1	0.0	0.0066635224	0.0061261477	0.0	0.0	0.002729063	0.0	0.0030047206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0099521303	0.0	0.1047954393	0.0090540308
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0CA020C34	0.0881820268	0.1371958307	0.1012353901	0.4081948155	0.0	0.0429654731	2.3928001243	0.0182943212	0.0514604197	0.0461692047	0.282715403	0.1370366273	0.0685668256	0.1457911663	0.1114852093	0.3479705618	0.0	0.078204131	0.1159049507
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0E4DE8215	0.0371870927	0.1130194315	0.0247750491	0.026848809	0.0	0.0129606663	0.0	0.0073687103	0.0024499575	0.0102360223	0.0	0.0187342952	0.0	0.0173134465	0.0	0.1321231685	0.0	0.0	0.0325170326
WNT3	P56703	False	WNT3_HUMAN		CPI-SS0E7523314	0.0285095327	0.0022872142	0.0165870827	0.0	0.0	0.0043364572	0.0768905405	0.0	0.0962813959	0.0816413449	0.0	0.0053181232	0.0868448953	0.0210413109	0.0	0.0	0.0	0.0	0.0044803564
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0D81C6C1D	0.3569711147	0.0390197864	0.0807417462	0.4236720557	0.0	0.1475004659	0.1249913554	0.0177356955	0.029833965	0.0	0.0	0.041677842	0.09887676	0.1366652554	0.0	0.0365515779	0.0	0.0094587334	0.067593724
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0261EA048	0.0	0.0085042961	0.0072728379	0.0	0.0	0.0040342515	0.0	0.003395824	0.0	0.0	0.0	0.0042751047	0.0	0.0	0.0	0.0894310361	0.0	0.0	0.0091128926
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS01C2BA5C8	0.0365636762	0.0219870065	0.0132962165	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0202015629	0.0138969305	0.0	0.0242635758	0.0	0.0143464666	0.0	0.1687106491	0.271798217	0.2017925222	0.0460736603
WNT2	P09544	False	WNT2_HUMAN		CPI-SS02C418D99	0.0371870927	0.1130194315	0.0247750491	0.026848809	0.0	0.0129606663	0.0	0.0073687103	0.0024499575	0.0102360223	0.0	0.0187342952	0.0	0.0173134465	0.0	0.1321231685	0.0	0.0	0.0325170326
BMP7	P18075	False	BMP7_HUMAN		CPI-SS0097929A7	0.0542078571	0.0006994622	0.0010042498	0.0644895011	0.7324427171	0.004402108	2.0861963987	0.0031872684	0.0018117173	0.0034607872	0.0	0.0129111579	0.0	0.4266101801	0.0	0.1593760356	0.3962593121	0.0	0.0150342083
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E32BEF02	0.0365636762	0.0219870065	0.0132962165	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0202015629	0.0138969305	0.0	0.0242635758	0.0	0.0143464666	0.0	0.1687106491	0.271798217	0.2017925222	0.0460736603
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS05550A895	0.2239861651	0.0240210446	0.0054142187	0.0	0.0	0.0090850534	0.0	0.0787406369	0.0198063868	0.0065692317	0.1259525224	0.0037383639	0.0	0.2766594077	0.0	0.0128355618	0.0	0.0	0.0122832342
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0D4F593F1	0.0365636762	0.0219870065	0.0132962165	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0202015629	0.0138969305	0.0	0.0242635758	0.0	0.0143464666	0.0	0.1687106491	0.271798217	0.2017925222	0.0460736603
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS01DCC7684	0.0491231497	0.0435339586	0.0360609254	0.0785043774	0.1237370918	0.0486702074	0.0666511147	0.0265180137	0.0916248481	0.0973746624	0.0	0.0185615704	0.0241142824	0.1253025169	0.0	0.0609962968	0.0	0.0	0.0582934887
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS03E450F99	0.0	0.0144664713	0.0052979703	0.0764108155	0.1800643111	0.036016764	0.0	0.0076502112	0.1424276789	0.1569616943	0.0	0.0172294077	0.0	0.0204265	0.0	0.0191114831	0.0	0.2804564048	0.0333319851
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0D5DBB634	0.1214712551	0.1567483938	0.1507342834	0.0876660655	0.0440218333	0.1027691061	0.0899402162	0.0612302087	0.1156319363	0.1181568049	0.0	0.1195576412	0.2249111628	0.0763283695	0.1922827326	0.0216919213	0.2717982222	0.2063216667	0.111157933
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0F81DBF22	0.0	0.0027989453	0.0008808863	0.0	0.0	0.0022136293	0.0	0.0	0.002947636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017948794
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS028688B7B	0.3827252776	1.0171045706	0.6570641702	0.0961461131	3.4298051667	0.3132887326	1.7719683784	2.8339036153	0.0647892661	0.0754002291	0.0	0.4630899467	0.0	0.0682509146	0.1005564302	2.1189036236	5.1050975	0.6211746262	1.825596811
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0C56C483F	0.0365636762	0.0219870065	0.0132962165	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0202015629	0.0138969305	0.0	0.0242635758	0.0	0.0143464666	0.0	0.1687106491	0.271798217	0.2017925222	0.0460736603
GDF11	O95390	False	GDF11_HUMAN		CPI-SS0331C5A49	0.2203840321	0.0249386028	0.0311888447	0.0	0.0477281405	0.0320710152	0.0	0.0423823609	0.0248157755	0.0387292126	0.0	0.0089060805	0.0	0.1905999807	0.2964728329	0.0135274857	0.0	0.0	0.0170391591
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E7CBFD03	0.0365636762	0.0219870065	0.0132962165	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0202015629	0.0138969305	0.0	0.0242635758	0.0	0.0143464666	0.0	0.1687106491	0.271798217	0.2017925222	0.0460736603
WNT1	P04628	False	WNT1_HUMAN		CPI-SS00A6240B6	0.0	0.0066635224	0.0061261477	0.0	0.0	0.002729063	0.0	0.0030047206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0099521303	0.0	0.1047954393	0.0090540308
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS002673EFE	0.0365636762	0.0219870065	0.0132962165	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0202015629	0.0138969305	0.0	0.0242635758	0.0	0.0143464666	0.0	0.1687106491	0.271798217	0.2017925222	0.0460736603
WNT1	P04628	False	WNT1_HUMAN		CPI-SS014B0FCD2	0.0	0.0066635224	0.0061261477	0.0	0.0	0.002729063	0.0	0.0030047206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0099521303	0.0	0.1047954393	0.0090540308
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0F26BB901	0.0371870927	0.1130194315	0.0247750491	0.026848809	0.0	0.0129606663	0.0	0.0073687103	0.0024499575	0.0102360223	0.0	0.0187342952	0.0	0.0173134465	0.0	0.1321231685	0.0	0.0	0.0325170326
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS073F3FAD5	0.0365636762	0.0219870065	0.0132962165	0.2339630525	0.0	0.0260186747	2.0169593958	0.1626396521	0.0202015629	0.0138969305	0.0	0.0242635758	0.0	0.0143464666	0.0	0.1687106491	0.271798217	0.2017925222	0.0460736603
TNFRSF11B	O00300	False	TR11B_HUMAN		CPI-SS0AD0ED887	0.005731612	0.0017147173	0.0005299197	0.0	0.0	0.0015150094	0.0294091676	0.0008532463	0.0022107261	0.0	0.0	0.0	0.0686108721	0.0609609339	0.0	0.0	0.4810634444	0.0	0.0004920934
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS023738D54	3.473313895	0.894936855	1.1968993873	0.4343633155	1.8243690778	0.306485835	2.9267856757	0.1689375064	0.1110938905	0.1644247692	1.1602672687	0.1262324582	0.0220100465	0.6496479749	1.3086192326	0.6613711067	2.5021361111	0.7521237976	0.4468066471
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0E0BCE16F	3.473313895	0.894936855	1.1968993873	0.4343633155	1.8243690778	0.306485835	2.9267856757	0.1689375064	0.1110938905	0.1644247692	1.1602672687	0.1262324582	0.0220100465	0.6496479749	1.3086192326	0.6613711067	2.5021361111	0.7521237976	0.4468066471
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS039799099	3.473313895	0.894936855	1.1968993873	0.4343633155	1.8243690778	0.306485835	2.9267856757	0.1689375064	0.1110938905	0.1644247692	1.1602672687	0.1262324582	0.0220100465	0.6496479749	1.3086192326	0.6613711067	2.5021361111	0.7521237976	0.4468066471
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07833475A	3.473313895	0.894936855	1.1968993873	0.4343633155	1.8243690778	0.306485835	2.9267856757	0.1689375064	0.1110938905	0.1644247692	1.1602672687	0.1262324582	0.0220100465	0.6496479749	1.3086192326	0.6613711067	2.5021361111	0.7521237976	0.4468066471
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS038E93B77	3.473313895	0.894936855	1.1968993873	0.4343633155	1.8243690778	0.306485835	2.9267856757	0.1689375064	0.1110938905	0.1644247692	1.1602672687	0.1262324582	0.0220100465	0.6496479749	1.3086192326	0.6613711067	2.5021361111	0.7521237976	0.4468066471
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0907A7598	15.9186777706	4.8245565007	5.6957630815	6.9312156726	8.4121322111	5.1126629812	9.3703442	6.1070342067	17.647696257	13.3625385235	2.8545662985	4.8366295577	18.2361205	5.9083713451	4.1659342907	4.9171570281	5.2851799444	4.43042025	5.0620176902
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0649EA05F	0.0116882373	0.0045750744	0.0147748551	0.0097548033	0.0	0.0817247738	0.6064277871	0.0339361011	0.0146285351	0.0589432088	0.0	0.0042859004	0.0	0.0	0.0	0.0	0.0	0.0	0.0176757543
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS07A9A501C	2.7800510204	0.0073326986	0.0126530989	0.0520768214	0.0	0.0081229768	0.0128638865	0.0160496286	0.019687211	0.0146607831	0.0	0.0260048204	0.0	0.1075983417	0.0	0.0814199438	0.0	0.2997940595	0.0301772929
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0769B1FF3	3.473313895	0.894936855	1.1968993873	0.4343633155	1.8243690778	0.306485835	2.9267856757	0.1689375064	0.1110938905	0.1644247692	1.1602672687	0.1262324582	0.0220100465	0.6496479749	1.3086192326	0.6613711067	2.5021361111	0.7521237976	0.4468066471
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS07BA4A3B7	15.9186777706	4.8245565007	5.6957630815	6.9312156726	8.4121322111	5.1126629812	9.3703442	6.1070342067	17.647696257	13.3625385235	2.8545662985	4.8366295577	18.2361205	5.9083713451	4.1659342907	4.9171570281	5.2851799444	4.43042025	5.0620176902
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS05C077A1E	0.0116882373	0.0045750744	0.0147748551	0.0097548033	0.0	0.0817247738	0.6064277871	0.0339361011	0.0146285351	0.0589432088	0.0	0.0042859004	0.0	0.0	0.0	0.0	0.0	0.0	0.0176757543
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D99CC068	2.7800510204	0.0073326986	0.0126530989	0.0520768214	0.0	0.0081229768	0.0128638865	0.0160496286	0.019687211	0.0146607831	0.0	0.0260048204	0.0	0.1075983417	0.0	0.0814199438	0.0	0.2997940595	0.0301772929
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07A0F4D73	3.473313895	0.894936855	1.1968993873	0.4343633155	1.8243690778	0.306485835	2.9267856757	0.1689375064	0.1110938905	0.1644247692	1.1602672687	0.1262324582	0.0220100465	0.6496479749	1.3086192326	0.6613711067	2.5021361111	0.7521237976	0.4468066471
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS01D785DBA	15.9186777706	4.8245565007	5.6957630815	6.9312156726	8.4121322111	5.1126629812	9.3703442	6.1070342067	17.647696257	13.3625385235	2.8545662985	4.8366295577	18.2361205	5.9083713451	4.1659342907	4.9171570281	5.2851799444	4.43042025	5.0620176902
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0883B7EE4	2.7800510204	0.0073326986	0.0126530989	0.0520768214	0.0	0.0081229768	0.0128638865	0.0160496286	0.019687211	0.0146607831	0.0	0.0260048204	0.0	0.1075983417	0.0	0.0814199438	0.0	0.2997940595	0.0301772929
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0BF490275	3.473313895	0.894936855	1.1968993873	0.4343633155	1.8243690778	0.306485835	2.9267856757	0.1689375064	0.1110938905	0.1644247692	1.1602672687	0.1262324582	0.0220100465	0.6496479749	1.3086192326	0.6613711067	2.5021361111	0.7521237976	0.4468066471
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06A0B20BD	15.9186777706	4.8245565007	5.6957630815	6.9312156726	8.4121322111	5.1126629812	9.3703442	6.1070342067	17.647696257	13.3625385235	2.8545662985	4.8366295577	18.2361205	5.9083713451	4.1659342907	4.9171570281	5.2851799444	4.43042025	5.0620176902
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0E63AB61E	0.0491231497	0.0435339586	0.0360609254	0.0785043774	0.1237370918	0.0486702074	0.0666511147	0.0265180137	0.0916248481	0.0973746624	0.0	0.0185615704	0.0241142824	0.1253025169	0.0	0.0609962968	0.0	0.0	0.0582934887
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0EBFE1854	0.0	0.0144664713	0.0052979703	0.0764108155	0.1800643111	0.036016764	0.0	0.0076502112	0.1424276789	0.1569616943	0.0	0.0172294077	0.0	0.0204265	0.0	0.0191114831	0.0	0.2804564048	0.0333319851
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS05B4EB419	0.1214712551	0.1567483938	0.1507342834	0.0876660655	0.0440218333	0.1027691061	0.0899402162	0.0612302087	0.1156319363	0.1181568049	0.0	0.1195576412	0.2249111628	0.0763283695	0.1922827326	0.0216919213	0.2717982222	0.2063216667	0.111157933
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0659DBE72	0.0	0.0027989453	0.0008808863	0.0	0.0	0.0022136293	0.0	0.0	0.002947636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017948794
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0FC01B947	0.3827252776	1.0171045706	0.6570641702	0.0961461131	3.4298051667	0.3132887326	1.7719683784	2.8339036153	0.0647892661	0.0754002291	0.0	0.4630899467	0.0	0.0682509146	0.1005564302	2.1189036236	5.1050975	0.6211746262	1.825596811
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS087E0E3FB	0.0704511896	0.292753293	0.1548227753	0.5453651193	0.0	0.075897411	0.8816932011	0.2963620151	0.0794872643	0.0314038891	0.0465545014	0.1141206532	0.0469056352	0.1582382698	0.1753160026	0.3679445848	0.271798217	0.3811820959	0.2967936635
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0816A4ED4	0.0116882373	0.0045750744	0.0147748551	0.0097548033	0.0	0.0817247738	0.6064277871	0.0339361011	0.0146285351	0.0589432088	0.0	0.0042859004	0.0	0.0	0.0	0.0	0.0	0.0	0.0176757543
